Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R,Channel1_R7_Area::EGFP_R7_Area!!R,Channel1_R7_IntensityMean::EGFP_R7_IntensityMean!!R,Channel1_R7_IntensitySum1::EGFP_R7_IntensitySum1!!R,Channel1_R7_IntensityMaximum::EGFP_R7_IntensityMaximum!!R,Channel1_R8_Area::EGFP_R8_Area!!R,Channel1_R8_IntensityMean::EGFP_R8_IntensityMean!!R,Channel1_R8_IntensitySum1::EGFP_R8_IntensitySum1!!R,Channel1_R8_IntensityMaximum::EGFP_R8_IntensityMaximum!!R,Channel1_R9_Area::EGFP_R9_Area!!R,Channel1_R9_IntensityMean::EGFP_R9_IntensityMean!!R,Channel1_R9_IntensitySum1::EGFP_R9_IntensitySum1!!R,Channel1_R9_IntensityMaximum::EGFP_R9_IntensityMaximum!!R,Channel1_R10_Area::EGFP_R10_Area!!R,Channel1_R10_IntensityMean::EGFP_R10_IntensityMean!!R,Channel1_R10_IntensitySum1::EGFP_R10_IntensitySum1!!R,Channel1_R10_IntensityMaximum::EGFP_R10_IntensityMaximum!!R,Channel1_R11_Area::EGFP_R11_Area!!R,Channel1_R11_IntensityMean::EGFP_R11_IntensityMean!!R,Channel1_R11_IntensitySum1::EGFP_R11_IntensitySum1!!R,Channel1_R11_IntensityMaximum::EGFP_R11_IntensityMaximum!!R,Channel1_R12_Area::EGFP_R12_Area!!R,Channel1_R12_IntensityMean::EGFP_R12_IntensityMean!!R,Channel1_R12_IntensitySum1::EGFP_R12_IntensitySum1!!R,Channel1_R12_IntensityMaximum::EGFP_R12_IntensityMaximum!!R,Channel1_R13_Area::EGFP_R13_Area!!R,Channel1_R13_IntensityMean::EGFP_R13_IntensityMean!!R,Channel1_R13_IntensitySum1::EGFP_R13_IntensitySum1!!R,Channel1_R13_IntensityMaximum::EGFP_R13_IntensityMaximum!!R,Channel1_R14_Area::EGFP_R14_Area!!R,Channel1_R14_IntensityMean::EGFP_R14_IntensityMean!!R,Channel1_R14_IntensitySum1::EGFP_R14_IntensitySum1!!R,Channel1_R14_IntensityMaximum::EGFP_R14_IntensityMaximum!!R,Channel1_R15_Area::EGFP_R15_Area!!R,Channel1_R15_IntensityMean::EGFP_R15_IntensityMean!!R,Channel1_R15_IntensitySum1::EGFP_R15_IntensitySum1!!R,Channel1_R15_IntensityMaximum::EGFP_R15_IntensityMaximum!!R
1591.1859,3150.16,289.09267703863,2155475,393,2705.2675,255.05450570045,1633114,326,2344.875,286.76,1591518,366,3060.59,267.43360022087,1937289,338,3070.3075,261.45507086831,1899994,337,3358.4525,305.25789407473,2426495,407,3056.365,310.47484102848,2245975,419,2256.5725,321.99737876802,1719788,405,2345.72,268.7788184438,1492260,343,2183.9025,274.4559876185,1418663,365,2258.685,265.54863449308,1419623,342,2197,287.68423076923,1495958,359,2698.5075,279.04070768749,1782233,367,2863.2825,283.1602478973,1918977,393,2710.3375,279.74076383476,1794537,363
1601.1934,3150.16,286.84348175966,2138705,401,2705.2675,251.58191472747,1610879,328,2344.875,290.22162162162,1610730,379,3060.59,268.94809497515,1948260,346,3070.3075,263.15921288014,1912378,353,3358.4525,308.69769782363,2453838,428,3056.365,313.52944429085,2268072,438,2256.5725,318.66298445984,1701979,407,2345.72,269.78170028818,1497828,343,2183.9025,276.84871348423,1431031,364,2258.685,267.6558174336,1430888,364,2197,286.58173076923,1490225,362,2698.5075,282.6723031157,1805428,358,2863.2825,278.91987605135,1890240,359,2710.3375,282.94310210444,1815080,363
1611.2009,3150.16,288.75952253219,2152991,389,2705.2675,254.99031703889,1632703,324,2344.875,286.88036036036,1592186,372,3060.59,267.03561568194,1934406,340,3070.3075,260.77611118756,1895060,325,3358.4525,304.46207070072,2420169,409,3056.365,310.17597456456,2243813,430,2256.5725,321.29713536791,1716048,404,2345.72,268.24837896254,1489315,351,2183.9025,274.0352099052,1416488,361,2258.685,265.18986157875,1417705,348,2197,287.16826923077,1493275,379,2698.5075,278.52090183185,1778913,359,2863.2825,282.52663420393,1914683,374,2710.3375,278.81886204209,1788623,355
1621.2083,3150.16,285.56840128755,2129198,388,2705.2675,251.2717476183,1608893,327,2344.875,289.74018018018,1608058,378,3060.59,268.4908890116,1944948,350,3070.3075,262.26007981285,1905844,356,3358.4525,308.2785256007,2450506,413,3056.365,312.87627868399,2263347,422,2256.5725,318.45234974724,1700854,408,2345.72,269.36383285303,1495508,338,2183.9025,276.13387502418,1427336,371,2258.685,266.55050505051,1424979,339,2197,286.19596153846,1488219,363,2698.5075,281.88554877094,1800403,363,2863.2825,277.66799468792,1881756,347,2710.3375,282.86890101325,1814604,371
1631.2158,3150.16,288.50603540773,2151101,423,2705.2675,254.87318444479,1631953,325,2344.875,286.25945945946,1588740,360,3060.59,265.64260077305,1924315,338,3070.3075,259.51919636714,1885926,346,3358.4525,303.80261668134,2414927,412,3056.365,309.1025711916,2236048,452,2256.5725,320.65998876615,1712645,408,2345.72,267.92255043228,1487506,344,2183.9025,273.76823370091,1415108,347,2258.685,265.59502431725,1419871,339,2197,286.97980769231,1492295,360,2698.5075,278.18709879443,1776781,355,2863.2825,281.77143278737,1909565,364,2710.3375,277.81964146532,1782213,350
1641.2232,3150.16,285.00160944206,2124972,394,2705.2675,250.42183351554,1603451,320,2344.875,289.98378378378,1609410,377,3060.59,268.23012147985,1943059,357,3070.3075,262.28443649374,1906021,345,3358.4525,307.71191344823,2446002,418,3056.365,313.15482444014,2265362,414,2256.5725,318.73132372215,1702344,412,2345.72,268.5522334294,1491002,348,2183.9025,276.47378603212,1429093,356,2258.685,266.98802843247,1427318,333,2197,285.92557692308,1486813,363,2698.5075,281.78612807265,1799768,357,2863.2825,277.36048398997,1879672,366,2710.3375,281.92891660172,1808574,379
1651.2307,3150.16,288.58784871245,2151711,392,2705.2675,254.07637045135,1626851,322,2344.875,285.88810810811,1586679,365,3060.59,265.10988404197,1920456,353,3070.3075,259.53914958029,1886071,335,3358.4525,303.36809661593,2411473,408,3056.365,308.97318219519,2235112,416,2256.5725,319.8839168695,1708500,411,2345.72,268.11887608069,1488596,356,2183.9025,273.08647707487,1411584,363,2258.685,265.5404040404,1419579,332,2197,286.09115384615,1487674,370,2698.5075,277.42429935807,1771909,363,2863.2825,280.78102405194,1902853,356,2710.3375,278.01901792673,1783492,360
1661.2381,3150.16,284.84965128755,2123839,422,2705.2675,250.96111197876,1606904,324,2344.875,290.20954954955,1610663,376,3060.59,267.60367200442,1938521,334,3070.3075,261.91509563782,1903337,336,3358.4525,307.22933702353,2442166,424,3056.365,312.60409178878,2261378,430,2256.5725,318.77962928291,1702602,412,2345.72,268.19812680115,1489036,347,2183.9025,276.69181659896,1430220,366,2258.685,266.37167976057,1424023,343,2197,285.94903846154,1486935,370,2698.5075,280.86362924691,1793876,366,2863.2825,276.76685849196,1875649,361,2710.3375,281.70974279034,1807168,361
1671.2456,3150.16,288.06317060086,2147799,388,2705.2675,253.94658753709,1626020,324,2344.875,285.97963963964,1587187,362,3060.59,265.03271673109,1919897,351,3070.3075,258.85606164855,1881107,336,3358.4525,302.59881746132,2405358,400,3056.365,308.54921205419,2232045,422,2256.5725,320.16345253698,1709993,397,2345.72,268.08591498559,1488413,344,2183.9025,272.88972721997,1410567,359,2258.685,265.80621025066,1421000,342,2197,285.71519230769,1485719,365,2698.5075,276.88711445123,1768478,347,2863.2825,280.81791353106,1903103,361,2710.3375,277.78363211224,1781982,352
1681.2531,3150.16,284.22652896996,2119193,386,2705.2675,250.46462595658,1603725,321,2344.875,289.59855855856,1607272,378,3060.59,267.88031474324,1940525,344,3070.3075,261.9938076235,1903909,341,3358.4525,306.95433387848,2439980,421,3056.365,312.47567044512,2260449,435,2256.5725,318.15034637708,1699241,404,2345.72,268.1023054755,1488504,358,2183.9025,276.40297929967,1428727,355,2258.685,265.65918443696,1420214,353,2197,285.70634615385,1485673,364,2698.5075,280.65210583999,1792525,351,2863.2825,276.77025232404,1875672,357,2710.3375,280.82525331255,1801494,362
1691.2605,3150.16,288.04855150215,2147690,394,2705.2675,253.0576292363,1620328,358,2344.875,285.4627027027,1584318,367,3060.59,264.39591385975,1915284,335,3070.3075,258.51190312371,1878606,336,3358.4525,301.99861617814,2400587,410,3056.365,307.58570638651,2225075,430,2256.5725,319.36416401423,1705724,402,2345.72,267.65994236311,1486048,341,2183.9025,271.93035403366,1405608,360,2258.685,264.90834268612,1416200,341,2197,285.03557692308,1482185,362,2698.5075,276.77015813371,1767731,372,2863.2825,279.9480596134,1897208,354,2710.3375,277.05736554949,1777323,367
1701.268,3150.16,284.06504828326,2117989,407,2705.2675,250.58004060597,1604464,319,2344.875,289.57801801802,1607158,375,3060.59,266.84649364992,1933036,337,3070.3075,261.53818632173,1900598,333,3358.4525,306.33802994087,2435081,406,3056.365,311.82996958806,2255778,441,2256.5725,318.39168695001,1700530,409,2345.72,267.42255043228,1484730,351,2183.9025,276.26910427549,1428035,351,2258.685,265.67957351291,1420323,346,2197,286.08923076923,1487664,357,2698.5075,279.58994833255,1785741,352,2863.2825,275.74088829866,1868696,352,2710.3375,280.04785658613,1796507,353
1711.2754,3150.16,287.16724785408,2141119,397,2705.2675,252.73403092301,1618256,328,2344.875,284.64414414414,1579775,372,3060.59,263.63224737714,1909752,337,3070.3075,257.60231182056,1871996,345,3358.4525,302.06063655806,2401080,408,3056.365,307.54672380426,2224793,430,2256.5725,318.45141359296,1700849,411,2345.72,268.21902017291,1489152,338,2183.9025,272.3132133875,1407587,351,2258.685,265.58885147774,1419838,343,2197,284.63134615385,1480083,367,2698.5075,275.98011586034,1762685,359,2863.2825,279.0376272687,1891038,354,2710.3375,276.81761496493,1775785,351
1721.2829,3150.16,283.38465665236,2112916,394,2705.2675,250.26550054662,1602450,315,2344.875,289.0018018018,1603960,369,3060.59,266.94271120928,1933733,341,3070.3075,260.90917847805,1896027,351,3358.4525,306.02339916971,2432580,441,3056.365,312.10934476085,2257799,430,2256.5725,318.41471634525,1700653,410,2345.72,267.43497838617,1484799,350,2183.9025,275.84852002322,1425861,350,2258.685,265.10568649458,1417255,329,2197,285.86807692308,1486514,378,2698.5075,279.4222639737,1784670,363,2863.2825,275.83325955438,1869322,364,2710.3375,279.72689010133,1794448,352
1731.2904,3150.16,287.12057403434,2140771,392,2705.2675,252.80587224738,1618716,324,2344.875,284.67945945946,1579971,364,3060.59,263.46811154059,1908563,340,3070.3075,258.24397963396,1876659,334,3358.4525,301.25462322305,2394673,411,3056.365,307.23748963229,2222556,418,2256.5725,318.00056169257,1698441,403,2345.72,268.28926512968,1489542,355,2183.9025,271.60340491391,1403918,348,2258.685,265.13393191171,1417406,338,2197,284.91153846154,1481540,394,2698.5075,276.66400501018,1767053,364,2863.2825,278.84919580936,1889761,366,2710.3375,276.6233826968,1774539,351
1741.2978,3150.16,283.29788090129,2112269,388,2705.2675,250.64719662658,1604894,328,2344.875,288.88486486487,1603311,381,3060.59,266.12134180011,1927783,341,3070.3075,261.04513554424,1897015,331,3358.4525,305.39174738961,2427559,405,3056.365,311.54423555433,2253711,427,2256.5725,318.16232915184,1699305,400,2345.72,267.39841498559,1484596,348,2183.9025,276.46585413039,1429052,348,2258.685,264.51290684624,1414086,340,2197,285.50711538462,1484637,379,2698.5075,278.99608579928,1781948,354,2863.2825,275.42408145197,1866549,350,2710.3375,279.06687451286,1790214,357
1751.3053,3150.16,286.70815450644,2137696,412,2705.2675,251.91394658754,1613005,321,2344.875,284.73513513514,1580280,367,3060.59,263.03175041414,1905402,348,3070.3075,257.3010871061,1869807,347,3358.4525,301.37048685369,2395594,424,3056.365,306.89659939176,2220090,419,2256.5725,317.43381389253,1695414,415,2345.72,267.39337175793,1484568,348,2183.9025,271.68117624299,1404320,353,2258.685,265.0303030303,1416852,339,2197,284.00019230769,1476801,367,2698.5075,276.32785345233,1764906,347,2863.2825,278.12291574443,1884839,360,2710.3375,276.26188620421,1772220,347
1761.3127,3150.16,282.06317060086,2103063,390,2705.2675,249.8770888646,1599963,321,2344.875,288.53405405405,1601364,374,3060.59,266.66758696853,1931740,341,3070.3075,260.8892252649,1895882,334,3358.4525,305.2000251604,2426035,412,3056.365,310.7793751728,2248178,418,2256.5725,317.86538101479,1697719,404,2345.72,266.33465417867,1478690,357,2183.9025,275.13136003095,1422154,354,2258.685,264.34306023195,1413178,351,2197,285.09730769231,1482506,367,2698.5075,278.46077970878,1778529,352,2863.2825,275.00354139,1863699,351,2710.3375,278.42166796571,1786075,358
1771.3202,3150.16,286.60340665236,2136915,408,2705.2675,251.73403092301,1611853,325,2344.875,284.90018018018,1581196,362,3060.59,262.61871893981,1902410,353,3070.3075,257.39548644558,1870493,328,3358.4525,300.84954082275,2391453,413,3056.365,306.36618744816,2216253,424,2256.5725,317.55850964239,1696080,405,2345.72,267.7211815562,1486388,338,2183.9025,271.35209905204,1402619,354,2258.685,264.94332210999,1416387,338,2197,283.89519230769,1476255,373,2698.5075,276.29904493502,1764722,348,2863.2825,277.604249668,1881324,375,2710.3375,276.25159781762,1772154,359
1781.3276,3150.16,282.37030579399,2105353,380,2705.2675,250.04263626425,1601023,324,2344.875,288.12198198198,1599077,367,3060.59,265.99240750966,1926849,345,3070.3075,260.54410348149,1893374,333,3358.4525,305.1377531765,2425540,423,3056.365,311.34116671275,2252242,443,2256.5725,317.6732821569,1696693,414,2345.72,265.95407060519,1476577,353,2183.9025,275.16850454633,1422346,357,2258.685,264.30621025066,1412981,362,2197,285.06307692308,1482328,389,2698.5075,277.93705965242,1775184,353,2863.2825,275.15596871772,1864732,359,2710.3375,277.8992985191,1782724,355
1791.3351,3150.16,286.3849248927,2135286,381,2705.2675,250.96610963611,1606936,314,2344.875,285.32810810811,1583571,373,3060.59,262.12575924903,1898839,339,3070.3075,257.05820833907,1868042,329,3358.4525,300.74437036105,2390617,409,3056.365,306.62869781587,2218152,423,2256.5725,317.34937277663,1694963,420,2345.72,267.91534582133,1487466,349,2183.9025,271.41091120139,1402923,346,2258.685,265.33370744482,1418474,355,2197,283.13557692308,1472305,372,2698.5075,275.72976358228,1761086,360,2863.2825,276.84122768187,1876153,342,2710.3375,276.52049883087,1773879,366
1801.3426,3150.16,282.22116416309,2104241,393,2705.2675,250.12665937842,1601561,329,2344.875,287.13261261261,1593586,370,3060.59,265.44961347322,1922917,330,3070.3075,259.95417641393,1889087,346,3358.4525,303.93433136244,2415974,414,3056.365,311.30646944982,2251991,441,2256.5725,317.7463021906,1697083,409,2345.72,265.4148054755,1473583,360,2183.9025,274.74076223641,1420135,370,2258.685,263.57444818556,1409069,335,2197,285.56961538462,1484962,361,2698.5075,277.57194300924,1772852,346,2863.2825,274.83134130146,1862532,350,2710.3375,277.79438815277,1782051,361
1811.35,3150.16,285.92060085837,2131824,410,2705.2675,250.55395908168,1604297,320,2344.875,284.95225225225,1581485,366,3060.59,262.04168967421,1898230,339,3070.3075,256.66258428513,1865167,343,3358.4525,300.51956220908,2388830,410,3056.365,305.75062206248,2211800,442,2256.5725,316.65137614679,1691235,404,2345.72,267.67327089337,1486122,357,2183.9025,270.93344940994,1400455,355,2258.685,265.36401047512,1418636,358,2197,282.77826923077,1470447,359,2698.5075,275.69218725536,1760846,354,2863.2825,276.55570311347,1874218,360,2710.3375,275.7378020265,1768858,355
1821.3575,3150.16,282.21244635193,2104176,398,2705.2675,250.11822583164,1601507,318,2344.875,286.51279279279,1590146,363,3060.59,265.38404196577,1922442,353,3070.3075,259.76991881106,1887748,325,3358.4525,303.76085042144,2414595,410,3056.365,310.32609897705,2244899,432,2256.5725,318.39767833739,1700562,402,2345.72,265.28025936599,1472836,352,2183.9025,274.28883729928,1417799,380,2258.685,262.81949120838,1405033,365,2197,285.05653846154,1482294,374,2698.5075,276.74870831376,1767594,352,2863.2825,274.92326988343,1863155,355,2710.3375,277.18908807483,1778168,352
1831.3649,3150.16,285.44836373391,2128303,399,2705.2675,250.94721224426,1606815,332,2344.875,284.9436036036,1581437,382,3060.59,261.97045831033,1897714,346,3070.3075,256.37333149856,1863065,362,3358.4525,301.14253365203,2393782,422,3056.365,306.0664915676,2214085,415,2256.5725,315.54652686763,1685334,402,2345.72,267.74261527378,1486507,346,2183.9025,271.26426775005,1402165,340,2258.685,265,1416690,337,2197,282.92557692308,1471213,363,2698.5075,275.79927978707,1761530,359,2863.2825,275.99690128375,1870431,349,2710.3375,276.3965705378,1773084,347
1841.3724,3150.16,281.5473444206,2099217,384,2705.2675,250.05778541309,1601120,317,2344.875,285.83333333333,1586375,362,3060.59,265.13169519602,1920614,335,3070.3075,259.68295032338,1887116,357,3358.4525,303.25839728268,2410601,416,3056.365,309.68039811999,2240228,424,2256.5725,317.92155027149,1698019,403,2345.72,265.23126801153,1472564,333,2183.9025,273.51325207971,1413790,344,2258.685,262.95641601197,1405765,338,2197,285.35980769231,1483871,358,2698.5075,276.43134491937,1765567,351,2863.2825,274.95720820422,1863385,349,2710.3375,276.7144193297,1775123,352
1851.3799,3150.16,285.02454399142,2125143,395,2705.2675,250.08808371076,1601314,319,2344.875,285.22774774775,1583014,359,3060.59,261.26780784097,1892624,335,3070.3075,256.48369340856,1863867,332,3358.4525,300.31337275129,2387191,403,3056.365,306.60519767763,2217982,430,2256.5725,315.51844223928,1685184,402,2345.72,267.49153458213,1485113,349,2183.9025,271.25807699749,1402133,356,2258.685,264.55200149645,1414295,348,2197,282.64634615385,1469761,360,2698.5075,276.01769218726,1762925,348,2863.2825,275.44592002361,1866697,351,2710.3375,276.09867498051,1771173,361
1861.3873,3150.16,281.81947424893,2101246,392,2705.2675,249.9365922224,1600344,325,2344.875,286.09765765766,1587842,365,3060.59,264.63266151298,1916999,338,3070.3075,258.79248658318,1880645,329,3358.4525,302.39225059756,2403716,417,3056.365,309.14113906552,2236327,421,2256.5725,317.51432316046,1695844,398,2345.72,265.08267291066,1471739,345,2183.9025,273.51479976785,1413798,347,2258.685,262.36980920314,1402629,339,2197,284.94192307692,1481698,375,2698.5075,276.16815406294,1763886,350,2863.2825,274.83916187103,1862585,358,2710.3375,276.11379579112,1771270,370
1871.3948,3150.16,284.91094420601,2124296,395,2705.2675,250.25269404966,1602368,344,2344.875,285.13369369369,1582492,358,3060.59,260.87258420762,1889761,328,3070.3075,256.09990367414,1861078,334,3358.4525,300.07724242043,2385314,400,3056.365,306.08059165054,2214187,422,2256.5725,315.05841602696,1682727,397,2345.72,267.67885446686,1486153,345,2183.9025,270.73495840588,1399429,363,2258.685,265.00766928545,1416731,335,2197,282.36884615385,1468318,355,2698.5075,275.54986691718,1759937,343,2863.2825,275.31474103586,1865808,354,2710.3375,276.06422447389,1770952,354
1881.4022,3150.16,281.28527360515,2097263,393,2705.2675,250.10823051695,1601443,325,2344.875,285.78072072072,1586083,357,3060.59,264.16330756488,1913599,343,3070.3075,258.8195954314,1880842,334,3358.4525,301.98389734558,2400470,412,3056.365,308.54713851258,2232030,432,2256.5725,318.42201834862,1700692,399,2345.72,265.02809798271,1471436,348,2183.9025,273.62507254788,1414368,357,2258.685,261.82641227086,1399724,341,2197,284.82653846154,1481098,375,2698.5075,276.04055111946,1763071,367,2863.2825,274.62446510255,1861130,348,2710.3375,275.86500389712,1769674,355
1891.4097,3150.16,283.96660407725,2117255,389,2705.2675,249.45260034359,1597245,322,2344.875,285.23765765766,1583069,364,3060.59,261.05411374931,1891076,328,3070.3075,255.80844915371,1858960,326,3358.4525,300.21726003271,2386427,398,3056.365,306.21412773016,2215153,415,2256.5725,314.41527803782,1679292,414,2345.72,267.35554755043,1484358,353,2183.9025,270.6999419617,1399248,354,2258.685,264.55069210625,1414288,340,2197,281.27346153846,1462622,364,2698.5075,275.44888053859,1759292,349,2863.2825,274.51512468644,1860389,353,2710.3375,275.93842556508,1770145,356
1901.4172,3150.16,281.42127145923,2098277,393,2705.2675,249.76167421521,1599224,328,2344.875,285.60396396396,1585102,370,3060.59,263.7904472667,1910898,350,3070.3075,258.39369753681,1877747,335,3358.4525,301.58271480689,2397281,410,3056.365,308.00857063865,2228134,411,2256.5725,318.08650065531,1698900,404,2345.72,264.04917146974,1466001,334,2183.9025,272.42774230993,1408179,355,2258.685,261.77833894501,1399467,338,2197,284.76442307692,1480775,382,2698.5075,275.14967903554,1757381,357,2863.2825,274.54138999557,1860567,360,2710.3375,275.14918160561,1765082,362
1911.4246,3150.16,283.74597639485,2115610,419,2705.2675,249.24894580665,1595941,335,2344.875,284.9372972973,1581402,354,3060.59,261.13238542242,1891643,344,3070.3075,256.10265584148,1861098,331,3358.4525,300.42017863882,2388040,400,3056.365,306.48161459773,2217088,428,2256.5725,314.1540909942,1677897,408,2345.72,267.44398414986,1484849,345,2183.9025,271.37512091314,1402738,381,2258.685,264.7976056865,1415608,337,2197,281.2625,1462565,359,2698.5075,275.43604196023,1759210,345,2863.2825,274.07053268408,1857376,353,2710.3375,275.55011691348,1767654,342
1921.4321,3150.16,281.81719420601,2101229,397,2705.2675,249.85444322974,1599818,350,2344.875,285.02990990991,1581916,362,3060.59,262.87065157372,1904235,337,3070.3075,257.90408696849,1874189,323,3358.4525,301.03761479431,2392948,396,3056.365,308.16698921758,2229280,414,2256.5725,317.73394495413,1697017,392,2345.72,263.60878962536,1463556,336,2183.9025,272.7548848907,1409870,359,2258.685,261.59259259259,1398474,342,2197,284.90923076923,1481528,372,2698.5075,274.81838108658,1755265,372,2863.2825,274.8683783385,1862783,361,2710.3375,274.55323460639,1761259,353
1931.4395,3150.16,282.98310085837,2109922,401,2705.2675,249.01546150242,1594446,318,2344.875,285.4363963964,1584172,380,3060.59,260.98177802319,1890552,332,3070.3075,255.9390394936,1859909,342,3358.4525,300.58032456913,2389313,399,3056.365,306.73417196572,2218915,434,2256.5725,313.05073956188,1672004,396,2345.72,267.14751440922,1483203,357,2183.9025,271.40955697427,1402916,364,2258.685,264.82210998878,1415739,363,2197,281.095,1461694,362,2698.5075,275.18647252231,1757616,345,2863.2825,273.71108159953,1854940,355,2710.3375,275.6907248636,1768556,354
1941.447,3150.16,281.72639484979,2100552,377,2705.2675,249.61814774325,1598305,318,2344.875,284.89135135135,1581147,360,3060.59,262.5626725566,1902004,340,3070.3075,257.49415164442,1871210,337,3358.4525,300.51213989181,2388771,406,3056.365,307.7965164501,2226600,453,2256.5725,317.87792548212,1697786,407,2345.72,263.49009365994,1462897,339,2183.9025,271.77442445347,1404802,350,2258.685,260.87429854097,1394634,335,2197,284.70365384615,1480459,376,2698.5075,274.51870987944,1753351,355,2863.2825,274.50966504353,1860352,351,2710.3375,274.63476227592,1761782,360
1951.4544,3150.16,282.81223175966,2108648,386,2705.2675,248.68717788537,1592344,314,2344.875,285.44954954955,1584245,371,3060.59,261.19837106571,1892121,334,3070.3075,256.4197055181,1863402,325,3358.4525,300.90992577683,2391933,406,3056.365,306.37171689245,2216293,429,2256.5725,313.55907133496,1674719,391,2345.72,267.32835014409,1484207,337,2183.9025,271.03965950861,1401004,347,2258.685,264.56490834269,1414364,341,2197,280.69596153846,1459619,366,2698.5075,275.71755127603,1761008,357,2863.2825,273.17677438395,1851319,355,2710.3375,275.93250194856,1770107,356
1961.4619,3150.16,281.73886802575,2100645,391,2705.2675,249.7162267687,1598933,319,2344.875,284.73279279279,1580267,385,3060.59,262.53575372722,1901809,337,3070.3075,257.02187973029,1867778,325,3358.4525,300.43854572902,2388186,402,3056.365,307.25781034006,2222703,430,2256.5725,317.54952256132,1696032,400,2345.72,262.62770172911,1458109,357,2183.9025,271.27200619075,1402205,358,2258.685,261.41563786008,1397528,339,2197,284.63884615385,1480122,369,2698.5075,274.48035071239,1753106,350,2863.2825,274.46333185775,1860038,345,2710.3375,274.12844894778,1758534,362
