"Time","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14"
200.1492,180.08988047809,368.22641660016,175.29961322222,203.69259628817,167.84138454168,179.47189667544,183.79956114103,351.07584583466,184.29950149551,279.7592511277,178.19189178405,200.00295385598,183.34779315019,176.83154493598
210.1566,180.37916334661,363.84225857941,174.68670999641,212.66721213331,168.36533854998,179.56848441362,184.16397366846,348.64036067667,184.05962113659,276.59131372001,178.71629224692,199.80504550535,183.41090865596,176.28617017033
220.1641,179.71756972112,362.99409417398,175.17584433191,220.23204949112,167.80705046311,179.34820218449,183.83283462996,349.22554261092,184.14245264207,271.56472795497,178.14532540601,198.96307680026,183.30756349428,176.46802824205
230.1716,179.88561752988,357.98439744613,174.78523864588,228.91015765316,168.19298946024,179.68755481145,184.32076600838,346.43177465688,184.21463609173,268.94511197158,178.75974621923,198.9865479802,183.41058968941,176.27336551119
240.179,179.15517928287,355.86169193935,174.98361178675,235.64426262223,167.74588789524,179.24946185123,183.88170756034,346.32333226939,184.01555333998,264.39994411401,180.43513826264,198.30185214753,183.14269765958,176.11986916112
250.1865,179.43262948207,350.79285714286,174.85856692851,243.02610257434,168.03225806452,179.61293151559,184.34833433074,344.10154005745,184.18556331007,261.55630513752,187.83639918599,198.5641864921,183.24967106575,175.98807291874
260.1939,179.11019920319,348.33084596967,175.30076956817,248.87096387947,167.71690354519,179.10958303436,184.14789547177,344.22055537823,184.12622133599,257.43531196359,197.81377439049,197.56761935175,183.14074398947,175.77266743787
270.2014,179.33330677291,342.09469273743,174.78858806173,255.42558371583,168.01329447461,179.46368492386,184.4530620387,341.38126396425,184.2547557328,254.89557303102,211.20920952875,197.89286284528,183.20373988278,175.67717100802
280.2089,178.69298804781,338.85885873903,175.02021611707,259.93107164239,167.50698658576,179.33381168779,184.31605824855,340.96273539738,184.05647058824,251.27408087502,224.311240573,197.29526584704,183.22774211555,175.66963181619
290.2163,179.03972111554,333.05957701516,174.64627776227,265.86334065057,167.82609389971,179.61572191661,184.37693995611,338.14861953399,184.40374875374,248.89285856852,238.72004309485,197.34931342807,183.21653841553,175.55542702142
300.2238,178.57402390438,329.41300877893,175.01722556721,269.37996407903,167.25435164484,179.07490233596,184.49770596449,337.74864347271,184.18795613161,244.78934972656,251.14165436335,196.68030496567,183.27443084407,175.53544217958
310.2312,178.58243027888,323.25071827614,174.60903544798,274.66593494313,167.77926381348,179.58319381328,184.53429084381,334.20818704118,184.32594217348,242.75138717017,264.89266190495,196.94826760339,183.06774052071,175.18915792413
320.2387,178.2690438247,319.66077414206,174.67084014514,277.1070445021,167.34358032578,179.06023279917,184.32156393377,332.62843121609,184.04219341974,239.33200271446,275.94669007621,196.28935813508,183.25896096647,175.20200247317
330.2461,178.31537848606,313.70259377494,174.53849834523,281.77337856715,167.79219897796,179.41999521646,184.52826650708,328.87583785509,184.37647058824,237.38497465171,287.89633294761,196.63619671084,183.05219090148,175.32885236747
340.2536,178.13203187251,310.31400638468,174.63750548268,283.789463181,167.46754231875,179.02052937894,184.29303810094,326.66453878072,184.09810568295,234.19999201629,297.60907385978,196.05173239662,183.406283641,175.25230364195
350.2611,178.45135458167,305.18699122107,174.92643247338,288.4813011375,167.86274353242,179.77481463765,184.92307999202,323.298675391,184.76283150548,232.85349886232,308.91145604725,196.68365799138,183.4499023165,175.43731301608
360.2685,177.96685258964,301.19461292897,174.88277044539,290.11374975055,167.80792877675,179.42972175716,184.43666467185,320.0817108203,184.44175473579,229.84579457906,317.00203503452,195.62290435893,183.45061999123,174.97818022259
370.276,177.66980079681,295.43000798085,174.4521711392,292.77800838156,167.82729160013,179.70804432751,184.24859365649,314.90436482605,184.37228315055,227.92627040837,325.79454131918,195.97716749162,183.10840875563,175.04080737165
380.2834,177.49541832669,291.96815642458,174.65062402807,293.43891438835,167.44263015011,179.0568045922,183.99948134849,311.21572773699,184.27477567298,224.7418067143,331.7132995491,194.90882963436,183.19437024042,174.50117675216
390.2909,177.05896414343,285.39872306465,174.14737429722,295.65990820196,167.65518205046,179.19365383082,183.5390384999,305.57656399617,184.16785643071,222.88188096284,338.75535692909,194.81646175954,182.50639926638,174.24951134868
400.2984,176.72426294821,281.33579409417,173.92491726145,295.2479744562,166.90741775791,178.46699354222,183.34546179932,300.8150335142,183.5021335992,219.57219272684,342.69849567056,194.11220661025,182.52151030661,173.85204834656
410.3058,176.86721115538,277.08747007183,174.06256230312,298.11570544801,167.2203768764,179.1653511919,183.44169160184,297.50379029684,184.00741774676,218.72396311525,349.79174813455,194.73359412422,182.33666919182,174.38413977422
420.3133,176.63047808765,274.23651237031,174.09039435384,297.75386150469,167.03265729799,178.51538706848,183.67644125274,293.62743376955,183.67110667996,216.05404973853,353.83320697498,193.96032252914,182.67333838364,173.76963580518
430.3207,176.70203187251,269.64241819633,173.89584911679,300.42590301337,167.43137176621,179.17172925138,183.24747656094,289.20403766358,184.17483549352,215.27016885554,359.72271657157,194.52666453776,182.3776962641,174.12704934381
440.3282,176.76585657371,266.72621707901,173.93755731887,300.01253242866,167.02459278186,178.6674639241,183.49088370237,285.35074210022,183.88546360917,212.71330485809,362.51298830853,193.94419607217,182.88425501376,174.01360245722
450.3356,176.66996015936,262.67086991221,173.92236532557,301.76112552385,167.36034813159,179.10364346648,183.4030321165,281.64056016598,184.39278165504,211.97608877889,367.35154223694,194.28624461121,182.5404090746,174.32897203718
460.3431,176.61454183267,259.61117318436,173.90127198054,301.1333466374,167.07649313318,178.64972494619,183.57686016358,277.69230769231,183.94644067797,209.71805516746,370.09532740114,193.39306243015,183.01088473346,173.7842753999
470.3506,176.26195219124,255.12346368715,174.0087324056,302.62642187188,167.09653465347,179.14605756199,182.88410133653,273.45096552825,184.22927218345,208.64109217197,373.24560073421,193.92379849912,181.9626011722,173.94084327257
480.358,176.44454183267,252.73894652833,173.74616212768,301.62043504291,166.75966145002,178.54616120545,183.32822661081,269.83370571337,183.58317048853,206.50852261387,374.3420454092,193.32117196232,182.67026833061,173.7812437672
490.3655,175.68079681275,248.72358339984,173.78021452211,302.78531231291,167.22177419355,178.97464721359,182.9714342709,265.64917810405,183.98253240279,205.75625723524,377.50273333067,193.30903720262,181.89262788565,173.78471418884
500.3729,176.27709163347,246.45530726257,173.79767933331,301.27794851327,166.79531299904,178.50657737383,186.8219828446,262.40943185445,183.50763708873,203.61175202587,378.36024101193,193.09133003353,182.89653522587,173.41744784395
510.3804,175.83645418327,242.83176376696,173.80673073089,302.58914388346,166.94718141169,178.77959818225,194.38555755037,258.98842962017,184.13758723829,203.12554389046,380.99457324129,193.20361647773,181.97380487221,173.84754078743
520.3879,176.11876494024,240.91436552275,173.65158100403,301.7549790461,167.14851485149,178.43143586064,206.22134450429,255.95547398659,183.57834496511,201.18582092531,381.9220302462,193.07073287562,182.59921853196,173.45326897762
530.3953,176.09258964143,238.11384676776,173.92021212967,302.79109958092,167.04583200256,179.02232320816,219.28442050668,253.30801149058,184.04542372881,200.8498662728,383.79601771677,193.32332747884,182.15549619234,173.93306474131
540.4028,176.42513944223,235.99325618516,173.65449180589,301.923967272,167.21642446503,178.72251454995,234.28378216637,250.12683530163,183.89172482552,199.36996527085,385.06488168868,192.76209484273,182.76587855349,173.54102676613
550.4102,176.11561752988,233.28862729449,173.91012400813,302.2917980443,167.06240019163,179.05847883282,247.71865150608,247.5752872646,184.32035892323,198.70097002116,385.72383384542,192.91413859173,182.31458075834,173.71027962823
560.4177,176.14756972112,230.95726256983,173.7587623111,301.50101776093,167.08096454807,178.55214063621,262.21699581089,244.21848068944,185.24889332004,197.34409804,386.48010853517,192.5904917771,182.8045931183,173.27372452032
570.4252,175.58669322709,228.42438148444,173.84413254117,301.21448812612,167.01041999361,178.79394881607,273.80031917016,241.78451165018,190.18723828515,196.53027823241,386.1219424604,192.38547820533,181.92767433515,173.57636922095
580.4326,176.05211155379,226.18220271349,173.413014873,299.68660945919,166.93692111147,178.42441999522,287.32411729503,238.50674273859,197.003110668,195.39263901641,385.87530425761,192.37597796583,182.60224871417,173.2569707607
590.4401,175.86780876494,224.37494014366,173.77885880617,300.19780482938,167.01049984031,178.91676632385,297.98934769599,236.963134376,207.09722831506,194.97636820885,386.74801484378,192.65052690404,182.1066145688,173.66281064263
600.4475,176.15772908367,222.4072226656,173.23529646318,299.05455996807,167.13889332482,178.59610938372,310.0109315779,233.91944621768,217.23872382851,193.96690750868,387.02665496189,192.40886955133,182.53662134684,173.02437273126
610.455,175.82107569721,220.63794892259,173.56892220583,299.11215326282,167.02111945066,179.11348959579,318.39944145222,232.49329715927,228.68610169492,193.65973414235,386.04293523802,192.55017563468,182.08767592999,173.65351629503
620.4624,176.03729083665,218.67893056664,173.02922764066,297.90097784873,167.28936442031,178.75021924579,328.74250947536,229.50175550591,238.85140578265,192.51762404694,386.58800526715,192.30101389111,182.43008651968,173.08779767841
630.4699,175.81039840638,217.15131683959,173.45181227322,297.3713430453,166.98494889812,178.93366818146,335.88988629563,227.6867219917,250.97363908275,192.39659095445,385.65979011213,192.34600031934,182.14979466528,173.64438150704
640.4774,176.17557768924,215.39409417398,172.99852466207,297.03464378368,167.32593420632,178.85346408355,345.14047476561,225.21301468241,260.74376869392,191.55235319947,385.58780575396,192.36136835382,182.5135361429,173.12645099525
650.4848,175.72298804781,213.96097366321,173.48387096774,295.59988026342,167.02131906739,179.18827234314,350.7337721923,223.90013565273,271.83692921236,190.71925272444,384.15781493157,192.12809356538,181.96614967505,173.42355099924
660.4923,176.06338645418,212.15207501995,173.02244906097,295.27990421074,167.23323219419,178.79060033485,358.43542788749,221.4106287903,280.40889332004,190.12586323899,384.15015362516,192.08226888073,182.59403532555,172.97925724999
670.4997,175.40458167331,210.96636073424,173.59220862076,294.02091398922,166.82178217822,178.9355815993,362.18922800718,220.28323491861,290.4393220339,189.4938725001,381.81828338853,192.06466549577,182.04660898688,173.34915632853
680.5072,175.90665338645,209.14126097366,172.94242194665,293.46817002594,167.34900990099,178.91445427729,369.1153401157,217.87523938717,298.31238285145,189.21564009421,382.25042895335,192.11939166534,182.37346995734,172.89971678168
690.5147,175.28585657371,208.23766959298,173.37489533076,292.30991818,166.94003513255,178.97253448138,372.11633752244,216.62571816151,307.0475772682,188.56596543052,380.14333027413,191.8942998563,181.97755272916,173.51194702621
700.5221,175.92956175299,206.70522745411,172.9935005383,291.48082219118,167.33954806771,178.99501714104,378.2319968083,214.5942387488,313.30783649053,188.11412718055,380.06647779418,191.95684975252,182.52222798134,173.01595596155
710.5296,175.35402390438,206.11213088587,173.6979145899,290.06621432848,167.20500638774,178.89312764092,380.31621783363,213.9598228535,321.33722831506,187.52257394914,377.36127848051,191.87438128692,182.14927634464,173.46898559975
720.537,175.836812749,204.00985634477,173.2152797161,289.47950508881,167.36030820824,179.09311966834,385.16177937363,211.59790935206,326.73567298106,187.31894934334,377.64993416065,192.04933737825,182.46800366812,172.78028640951
730.5445,175.21645418327,203.44608938548,173.73029227641,287.11534623828,166.79714947301,179.02088814478,386.00127668063,210.75323172678,332.78329012961,186.53949942118,373.98284186585,191.37813348236,181.94278537538,173.17794886114
740.5519,175.87717131474,202.0282122905,173.12648032218,286.24633805628,167.29323698499,179.1905843897,390.70775982446,208.74138206192,337.51808574277,186.45399385254,374.02557759068,191.98547022194,182.30895897293,172.88675256293
750.5594,175.40721115538,201.5878292099,173.60676263009,283.55657553383,166.92131108272,178.8564936618,391.33524835428,208.25183530163,342.7606779661,185.64783840964,370.40038306532,191.30021555165,182.01774251425,173.05524751685
760.5669,175.64952191235,200.11304868316,173.22875712748,282.33829574935,167.28932449697,179.08199792713,394.66750448833,206.34240344718,346.67565304088,185.60324937128,369.98986473006,191.66653361009,181.9494836729,172.58638158682
770.5743,175.18306772908,199.51320830008,173.62869332908,278.48529235682,166.59729319706,178.88013234473,394.52072611211,205.60600861794,350.21371884347,184.89597221668,365.30154423207,191.27594603225,181.70180614808,173.00937412741
780.5818,175.49374501992,198.23308060654,173.25595119423,277.25020953901,167.20241137017,179.17216774296,397.80147616198,204.1173396106,354.08865403789,185.07476747435,365.09780136467,191.77063707488,182.09752402217,172.78595077586
790.5892,175.12589641434,197.70179569034,173.56118665019,272.851446817,166.69119290961,178.9429163677,397.35044883303,203.53866102777,356.73399800598,184.21683765119,359.46957423886,191.2595002395,181.80435389339,173.02548964857
800.5967,175.72956175299,196.62605746209,173.22094182384,271.34799441229,167.27343500479,179.2179303197,400.18292439657,202.11414778168,360.40929212363,184.29352121672,357.99864331032,191.54969663101,182.03177704238,172.86218038215
810.6042,175.18665338645,196.48148443735,173.86016188843,267.1666733187,166.78625039923,178.98066650722,399.74973070018,201.83286785828,363.00051844467,183.90818729791,352.81624835402,191.16852945873,182.10242813285,173.04966293031
820.6116,175.55557768924,194.97833200319,173.33633717453,265.19832368789,167.02399393165,179.20094873635,401.16042290046,200.31248005107,365.20075772682,183.80655462856,350.2109652448,191.61280536484,182.1268290738,172.78072519845
830.6191,174.96940239044,194.75403032722,173.59073328283,260.78603073239,166.5529782817,178.68045922028,400.23004189108,199.64634535589,366.72043868395,183.11831863,343.76908343642,190.93649209644,181.88317850166,172.91268100044
840.6265,175.50852589641,193.76839584996,173.14239004745,258.17381760128,167.02603002236,179.13385952324,401.90935567524,198.41561602298,368.56131605184,183.17707875933,340.84785124297,191.33075203577,181.99330170248,172.75387929315
850.634,175.06733067729,193.60175578611,173.50309023486,254.33717820794,166.56471574577,178.85816790242,400.53504887293,197.98735237791,369.96319042871,182.42353598659,334.30541478792,191.07025387195,181.99346118576,172.66887390801
860.6415,175.36398406375,192.28220271349,173.16160931457,251.98511275195,167.06902746726,178.92972175716,401.6350289248,196.63872486435,371.52721834497,182.71126901122,331.102829097,191.36931183139,182.00765519716,172.59332243009
870.6489,174.97450199203,192.10738228252,173.36863511304,248.02777888645,166.67071223251,178.72634138563,399.52443646519,196.47342802426,371.55445663011,182.03480898966,324.7604644667,190.6729602427,182.05880945736,172.69508157485
880.6564,175.29374501992,191.08758978452,173.09450137565,245.66445819198,166.87132705206,179.0583592442,400.70420905645,195.2120970316,373.77391824526,182.12414674065,321.17329715494,191.29662302411,181.86830668634,172.64773225897
890.6638,175.01701195219,191.33786911413,173.35499820567,242.10744362403,166.58168316832,178.77720640995,399.51107121484,195.11215288861,373.64725822532,181.51534868868,314.97881169945,190.77454893821,181.99035126191,172.75862619171
900.6713,175.21498007968,190.06137270551,173.20236054069,239.88836559569,166.81192111147,179.20401817747,399.06028326352,193.81263964252,374.93994017946,181.65362660173,311.36163760425,191.44523391346,181.83525377776,172.61570066616
910.6787,174.96788844622,190.20315243416,173.37286175685,236.0385950908,166.30916640051,178.68544207925,397.91677638141,193.63349824449,374.39513459621,181.02466967387,305.42867403535,190.76149608814,182.0773892588,172.6192109777
920.6862,175.05856573705,189.283160415,173.05175644962,234.37888644981,166.72660491856,179.13593239257,397.30576501097,192.56467443345,375.42161515454,181.35475629715,302.37672080125,191.43042471659,181.86954268171,172.84674298935
930.6937,175.11354581673,189.35167597765,173.25611069022,230.87503492317,166.32026509103,178.67695128757,396.05010971474,192.42559048835,374.64634097707,180.60919723764,296.55380870676,190.83522273671,182.2164586739,172.72372252583
940.7011,175.13187250996,188.35395051876,173.24546433271,229.10013969268,166.9010699457,179.07526110181,395.11510073808,191.67028407277,376.20127617149,180.83509640334,293.13910059455,191.45724892224,181.81420198557,172.78347760182
950.7086,174.99334661355,188.60538707103,173.26332788389,225.69143883456,166.50519003513,178.70421749183,393.87811689607,191.4972071497,374.39333998006,180.39966468405,287.64275168589,190.90184416414,182.09469319405,172.69240895129
960.716,174.94043824701,187.63415802075,173.2262051916,223.88972261026,166.73993931651,179.00637805948,392.21133054059,190.54540376636,375.33926221336,180.66180990779,284.67579106979,191.42822928309,181.76575894103,172.90258885476
970.7235,174.92964143426,187.85630486832,173.18310139958,220.79572939533,166.3969179176,178.59001036435,390.93197686016,190.43281200128,373.85395812562,179.96107939803,279.3948365987,190.76820213955,182.20613213189,172.65702660657
980.731,174.92637450199,186.86679968077,173.043542406,219.3421273199,166.74189556052,179.07729410827,388.96377418711,189.55717363549,374.39058823529,180.34992615065,276.15502174694,191.2577438927,181.68900761533,173.05141808608
990.7384,174.77119521912,187.04409417398,173.19003947526,216.28285771303,166.43975566912,178.73176273619,387.43435068821,189.4010932014,372.61702891326,179.60871821484,271.51809584614,190.66134440364,182.02767034807,172.73501136862
1000.7459,174.93888446215,186.12645650439,173.14167231548,214.78331670325,166.58735228362,178.85454038109,384.79684819469,188.89666453878,373.06891326022,179.84687238034,268.38885120307,191.12889190484,181.6261712053,173.05109896685
1010.7533,174.87059760956,186.41065442937,173.04621396387,212.20614647775,166.2422149473,178.57733397114,382.93891881109,188.52389881902,370.94169491525,179.44680851064,264.07270260564,190.69435574006,182.25186396077,172.66400733974
1020.7608,174.75637450199,185.81963288109,173.01020774353,210.93019357414,166.42091184925,178.92828669377,380.12974266906,188.05900893712,371.59206380857,179.73765518343,261.06316587526,191.14158550216,181.69698177904,173.27851130879
1030.7682,174.8796812749,185.79936153232,173.18517484748,208.53242865696,166.27523155541,178.63549390098,378.52667065629,187.80757261411,369.35373878365,179.21903317233,257.20657595467,190.79526584704,182.26944699175,172.80481870039
1040.7757,174.3835059761,185.06364724661,173.13804378165,207.39281580523,166.35911050783,178.95726700152,373.37885497706,187.18141557613,369.72374875374,179.47770548082,254.20593751247,190.8475171643,181.57892428532,173.1661414496
1050.7832,174.84557768924,185.24716679968,173.01901989713,204.79070045899,166.25031938678,178.51076297537,371.33875922601,186.91769071178,366.51984047856,178.87641211928,250.28721918519,190.89657512374,182.346078705,172.97634528701
1060.7906,174.83749003984,184.9602952913,173.22644443558,204.15398124127,166.47971893964,179.01981184725,366.75679233992,186.96329396744,368.13459621137,179.29388048381,247.93950760145,191.04905795944,181.77604561222,173.46272288484
1070.7981,174.7490438247,184.72757382283,173.13102595797,201.83895430054,166.31767007346,178.6821334609,363.46215838819,186.39267475263,364.99944167498,178.81182387929,244.77690435338,190.75119750918,182.35026514094,173.1330727193
1080.8055,174.55131474104,184.29473264166,173.23844650903,200.59449211734,166.44578409454,179.17447978952,357.52667065629,186.05817108203,365.06667996012,179.01916091174,242.1756913132,191.07472457289,181.81228818628,173.73692608401
1090.813,174.71820717132,184.21268954509,173.1238885123,198.89503093195,166.45145320984,178.65311329028,353.79309794534,185.69940951165,361.90556331007,178.60943674903,239.05203303938,190.64134600032,182.35931581675,172.98420359807
1100.8205,174.38079681275,183.94916201117,173.11411938275,197.76659349431,166.27850526988,179.1750777326,347.15160582486,185.47901372486,361.60562313061,178.72915252884,236.63513028211,190.83123103944,181.79797456242,173.38677250788
1110.8279,174.5880876494,183.76907422187,172.74923242554,195.85108760726,166.39296550623,181.24587419278,343.67803710353,184.82939674434,357.96470588235,178.27364177079,233.54387295,190.68281973495,182.14297675531,172.97183772787
1120.8354,174.49071713147,183.34453312051,173.16938474421,195.12009578926,166.30094219099,188.00063780595,337.46989826451,184.95208266837,357.71712861416,178.37216079198,231.17497306572,190.82057320773,182.7418364499,173.38984403048
1130.8428,174.6835059761,183.23982442139,172.70469316958,193.54160846139,166.46594538486,196.67065295384,333.8075004987,184.42323651452,354.18907278166,178.1692148018,229.07896731974,190.48191761137,188.48116103824,173.0072599625
1140.8503,174.17115537849,183.23363926576,173.13010885602,192.66377968469,166.38917278825,208.0893725584,326.57717933373,184.35967922119,352.8949551346,178.11744042154,226.65500179562,190.40216349992,197.78134843108,173.41609158722
1150.8578,174.59800796813,182.73148443735,172.97053311536,191.08345639593,166.52782657298,219.19644423184,322.91793337323,183.69478135972,348.63964107677,177.64616182987,224.32803958342,190.51077758263,211.81830867988,172.78886273884
1160.8652,174.34593625498,182.74525139665,175.72534790063,190.25974855318,166.41125039923,231.87666427489,316.89291841213,183.95228215768,347.15198404786,177.66711907708,221.94206137026,190.89481877694,225.75603046131,173.38637360884
1170.8727,174.73633466136,182.73411811652,181.86606324016,189.24985032928,166.74520919834,243.2184883999,313.94514262916,183.64937759336,343.05276171486,177.73905233324,220.45808227924,191.16868912662,242.55209122443,173.35350432806
1180.8801,174.33605577689,182.93387869114,190.95055624227,188.73230892038,166.81774992015,255.15897313242,307.84045481748,183.96253590808,340.93734795613,177.68639974452,218.57930649216,190.99417212199,257.09541086879,173.72436076429
1190.8876,174.83569721116,182.68072625698,200.52418357989,187.53725803233,167.00187639732,265.28693295065,304.54625972472,183.37507979572,335.30380857428,177.53363139196,216.89980447708,191.01752355101,273.34540090108,173.33595277035
1200.895,174.31705179283,182.62737430168,211.4240200965,186.54049091998,166.82745129352,275.75540141912,298.14270895671,183.48615544207,332.47625124626,177.36633268133,214.84821036671,191.07492415775,286.18388421514,173.81399337828
1210.9025,174.7364940239,182.47960893855,221.39547031381,185.64685691479,167.22700415203,284.73650641792,295.13660482745,182.90835461219,327.00159521436,177.28649554908,213.58800526715,190.80368832828,300.97815079144,173.18592684192
1220.91,174.2509561753,182.43914604948,231.92244507357,184.6765914987,166.79687000958,293.51905445268,289.20614402553,183.19940951165,323.42161515454,177.11760009581,211.28255057659,190.80500558838,312.26250946932,173.77988751047
1230.9174,174.87027888446,182.6316839585,241.29761952231,184.09519058072,167.28265729799,301.6335007574,286.55328146818,182.73076923077,318.04442671984,177.43443375514,210.43633534177,191.20792751078,325.66843427296,173.44094299733
1240.9249,174.52812749004,182.60718276137,251.66501854141,183.53889443225,167.06088310444,309.77481463765,281.57729902254,182.93919565911,314.95310069791,177.41519300627,208.69526355692,191.1694475491,335.10573741079,173.85519964897
1250.9323,175.02888446215,182.35909816441,259.36488695722,182.67846737178,167.22073618652,316.47652076856,278.90237382805,182.32815991063,309.2132003988,177.34888826793,207.87578308926,191.23387354303,346.73123081217,173.75407874267
1260.9398,174.66940239044,182.57110933759,268.29869612026,182.07387746957,167.10336154583,323.04931037232,273.90819868342,182.68991382062,305.98935194417,177.26050856253,205.98387933442,191.13264410027,354.52800925003,173.88527663648
1270.9473,175.10764940239,182.26536312849,274.68431755652,181.62406705249,167.31655221974,328.87048552978,271.04221025334,181.92551069263,300.60789631107,177.24929144545,205.22489126531,191.277782213,364.33196443523,173.48019466273
1280.9547,174.73298804781,182.42198723065,282.61988117549,180.82374775494,167.22828169914,334.3756677031,266.37929383603,182.42375518672,297.22352941177,177.10630314159,203.52100873868,191.14952897972,370.07400023923,173.875104711
1290.9622,175.24326693227,182.14445331205,287.89214083496,180.4544003193,167.57940753753,339.2331579367,263.85876720527,181.63014682413,292.07058823529,177.32593509241,202.67411515901,191.55871786684,378.65483832383,173.74989030276
1300.9696,174.63768924303,182.33523543496,294.85900554249,179.61692276991,167.50682689237,343.63752690744,259.40530620387,181.82488828599,288.78049850449,177.11233084508,201.15494194166,191.10298578956,383.43917706631,173.93757230045
1310.9771,175.15733067729,181.92597765363,298.95805255393,179.36332069447,169.22967901629,347.79000239177,257.27907440654,181.19605809129,284.0080558325,177.09748113848,200.66705239216,191.46583107137,390.54391770663,173.67190554071
1320.9846,174.76820717132,182.1652434158,305.06268192512,178.67527439633,173.28369530501,351.8330941561,253.3885497706,181.60888126396,280.72171485543,177.12334836933,199.26734767168,191.30193198148,394.00673816834,173.98615820336
1330.992,175.18462151394,181.45191540303,308.17058096415,178.49040111754,180.37831363782,355.16180339632,251.14745661281,181.00809926588,276.45363908275,177.37275957048,198.80112525438,191.50494970461,399.39683425701,173.75379951334
1340.9995,174.72003984064,182.01213088587,313.22520834164,177.84039113949,187.56623283296,357.26321454198,247.27699980052,181.34882700287,273.16159521436,176.92148018043,197.22548980488,191.15455851828,402.87504485467,174.20607124337
1351.0069,175.20577689243,181.42645650439,315.29092069062,177.63196966673,196.54894602364,360.94239815036,245.42437662079,180.64582668369,268.98711864407,177.25659654305,196.88715534097,191.5719303848,407.20433794506,173.63069927002
1361.0144,174.67780876494,182.09896249002,320.29965309622,176.99552983436,204.12464068988,362.5738659013,241.96373429084,181.27936482605,265.74416749751,176.92730829109,195.58273811899,191.20305764011,409.18739284718,174.38884678288
1371.0218,175.20270916335,181.56225059856,321.74157661789,177.04773498304,213.18089268604,365.84672725823,239.99984041492,180.4766996489,262.64865403789,177.37703085705,195.58692789593,191.57584224812,412.55284876999,175.81889983645
1381.0293,174.79282868526,181.92043096568,325.8281829419,176.41313111156,219.95121366975,366.61687793989,236.86945940555,180.88956271944,259.24634097707,177.07584527564,193.84541718208,191.25814306243,414.61165822734,181.46036938051
1391.0368,175.29848605578,181.32873104549,326.92667171737,176.25344242666,228.36533854998,369.54396874751,235.28837023738,180.5027928503,256.3289332004,177.26793341583,194.16352100874,191.754390867,417.10669431043,189.64924807531
1401.0442,175.00458167331,181.90750199521,330.20192192671,175.76811015765,233.95157297988,369.85039464243,232.3131059246,181.02114586658,253.01746759721,176.8818011257,192.60891424923,191.36260577998,418.28699015191,199.79512545375
1411.0517,175.20637450199,181.29305666401,330.95677658599,175.85723408501,241.37140689875,372.34194371363,230.99772591263,180.4101101181,250.2672781655,177.20270647878,192.47001316787,192.03460801533,420.44615445955,210.57433483585
1421.0591,175.00856573705,181.6538707103,333.79632361737,175.28098183995,246.47341105078,372.46615642191,228.42138440056,180.87527928503,247.50193419741,176.97421260628,191.72251705838,191.51077758263,421.39679438619,221.61590011568
1431.0666,175.43187250996,181.09533120511,333.84170022728,175.49782478547,252.86290322581,374.94566690584,226.59968082984,180.23180657517,245.0288334995,177.38609237156,191.59363153905,191.81147213795,422.50998764005,232.20854441741
1441.0741,174.87454183267,181.66141260974,336.46014593883,175.02011574536,257.03708878952,373.89113449733,224.33859964093,180.73356208107,242.05232303091,176.92631032693,190.44694944336,191.51860130928,423.53367090626,242.56300610316
1451.0815,175.27454183267,181.26181165204,336.2433908848,175.00179604869,262.73522836155,375.99489755242,222.86866148015,180.22769709544,239.87756729811,177.52892100116,190.40485216073,192.05069455533,423.69203779754,252.50608321034
1461.089,174.78027888446,181.50375099761,338.07241118067,174.43316703253,265.9187559885,375.26357330782,220.66842210253,180.55972709863,237.09678963111,176.82016685961,189.28785762739,191.52882005429,423.87257286392,260.81878016674
1471.0964,174.78788844622,180.680207502,337.35455959169,174.5005787268,270.26561002875,376.01327433628,218.98332335927,179.95471592723,234.90396809571,177.04957885913,189.01987151351,191.78117515568,422.8099756788,269.52726474929
1481.1039,175.06195219124,181.42585794094,339.22552733363,173.86086609459,272.77275630789,375.11030056605,217.48051067225,180.28742419406,232.21108673978,176.67139036366,187.98108614979,191.2864042791,424.04190423029,277.47074075552
1491.1113,175.09071713147,180.77689545092,338.80330156705,174.48054280583,276.89308527627,376.79661962848,215.93672451626,179.98639482924,230.78229312064,177.32062592312,188.33031403376,191.97668848795,422.94055260955,285.12150464717
1501.1188,174.99227091634,181.38707102953,340.01981737709,173.75821193375,278.99848291281,375.05800047835,214.38104927189,180.35696616661,228.14759720838,176.60955650473,187.38406288656,191.4016046623,423.35018539931,291.59842833779
1511.1263,175.17561752988,180.96161213089,339.80936241477,174.0157653163,282.29958479719,376.85908474847,213.19006582885,180.07608522183,226.70939182453,177.28849147739,187.5193328279,191.88164617595,421.67624895339,297.86760540907
1521.1337,175.1177689243,181.46827613727,340.30256389808,173.59608860507,283.91839667838,374.68169496931,211.99349690804,180.20575327163,224.63804586241,176.4961079398,186.67535214078,191.37158709883,421.8297516048,303.17766963182
1531.1412,175.13007968128,180.78567438148,340.07460425057,173.8666533626,286.90985308208,376.35190943156,210.5021743467,179.94011330993,223.30975074776,177.07189333759,186.6104704521,192.06630209165,420.20011163829,309.2972196737
1541.1486,175.28792828685,181.49173982442,340.14621795127,173.4567551387,287.80557329927,373.94259746472,209.26570915619,180.23990584105,221.03006979063,176.54037762964,185.98994453533,191.36899249561,419.84478290339,313.24085523954
