Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R,Channel1_R7_Area::EGFP_R7_Area!!R,Channel1_R7_IntensityMean::EGFP_R7_IntensityMean!!R,Channel1_R7_IntensitySum1::EGFP_R7_IntensitySum1!!R,Channel1_R7_IntensityMaximum::EGFP_R7_IntensityMaximum!!R,Channel1_R8_Area::EGFP_R8_Area!!R,Channel1_R8_IntensityMean::EGFP_R8_IntensityMean!!R,Channel1_R8_IntensitySum1::EGFP_R8_IntensitySum1!!R,Channel1_R8_IntensityMaximum::EGFP_R8_IntensityMaximum!!R,Channel1_R9_Area::EGFP_R9_Area!!R,Channel1_R9_IntensityMean::EGFP_R9_IntensityMean!!R,Channel1_R9_IntensitySum1::EGFP_R9_IntensitySum1!!R,Channel1_R9_IntensityMaximum::EGFP_R9_IntensityMaximum!!R,Channel1_R10_Area::EGFP_R10_Area!!R,Channel1_R10_IntensityMean::EGFP_R10_IntensityMean!!R,Channel1_R10_IntensitySum1::EGFP_R10_IntensitySum1!!R,Channel1_R10_IntensityMaximum::EGFP_R10_IntensityMaximum!!R,Channel1_R11_Area::EGFP_R11_Area!!R,Channel1_R11_IntensityMean::EGFP_R11_IntensityMean!!R,Channel1_R11_IntensitySum1::EGFP_R11_IntensitySum1!!R,Channel1_R11_IntensityMaximum::EGFP_R11_IntensityMaximum!!R,Channel1_R12_Area::EGFP_R12_Area!!R,Channel1_R12_IntensityMean::EGFP_R12_IntensityMean!!R,Channel1_R12_IntensitySum1::EGFP_R12_IntensitySum1!!R,Channel1_R12_IntensityMaximum::EGFP_R12_IntensityMaximum!!R,Channel1_R13_Area::EGFP_R13_Area!!R,Channel1_R13_IntensityMean::EGFP_R13_IntensityMean!!R,Channel1_R13_IntensitySum1::EGFP_R13_IntensitySum1!!R,Channel1_R13_IntensityMaximum::EGFP_R13_IntensityMaximum!!R,Channel1_R14_Area::EGFP_R14_Area!!R,Channel1_R14_IntensityMean::EGFP_R14_IntensityMean!!R,Channel1_R14_IntensitySum1::EGFP_R14_IntensitySum1!!R,Channel1_R14_IntensityMaximum::EGFP_R14_IntensityMaximum!!R
"Ms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3722.7746,10604.75,175.12079681275,4395532,239,10587.85,200.68431763767,5029149,286,10595.8775,173.64986642211,4354965,244,10585.7375,251.22366793055,6294409,369,10582.78,166.96299105717,4182089,266,10598.835,178.90257514151,4487950,250,10589.9625,402.907839617,10098885,551,10589.54,196.33773539738,4921009,264,10594.1875,320.51940179462,8037024,436,10584.0475,184.03888068341,4610358,257,10588.2725,223.77905909581,5608127,314,10584.47,192.30528500719,4817632,259,10596.7225,182.31940512739,4572753,246,10591.6525,173.06071243368,4338459,266
3732.7821,10604.75,175.32362549801,4400623,250,10587.85,199.21759776536,4992393,267,10595.8775,173.44491407153,4349825,251,10585.7375,249.07403711834,6240550,370,10582.78,167.27111945066,4189807,237,10598.835,179.22151797816,4495951,261,10589.9625,404.25405944544,10132628,548,10589.54,195.24122247048,4893526,269,10594.1875,326.87988035892,8196513,457,10584.0475,184.19101033891,4614169,263,10588.2725,222.57376002554,5577921,314,10584.47,192.92563467987,4833173,255,10596.7225,182.67146445517,4581583,246,10591.6525,172.89740316726,4334365,260
3742.7895,10604.75,174.97852589641,4391961,249,10587.85,198.8496009577,4983171,279,10595.8775,173.68539415447,4355856,244,10585.7375,245.18547196168,6143122,355,10582.78,166.74708559566,4176681,232,10598.835,178.93681734832,4488809,247,10589.9625,402.82242170357,10096744,557,10589.54,194.95730928822,4886410,263,10594.1875,332.33686939183,8333347,454,10584.0475,183.47590914534,4596255,253,10588.2725,219.93388132956,5511763,316,10584.47,192.20984352547,4815241,262,10596.7225,182.64439216937,4580904,265,10591.6525,172.78810483067,4331625,253
3752.797,10604.75,175.50585657371,4405197,252,10587.85,197.38591380686,4946491,269,10595.8775,173.36464771323,4347812,255,10585.7375,242.89127918579,6085641,371,10582.78,167.31814915363,4190985,242,10598.835,179.36514390497,4499554,250,10589.9625,403.98436066228,10125868,570,10589.54,194.16214490903,4866480,281,10594.1875,338.31748753739,8483311,481,10584.0475,183.7147020079,4602237,254,10588.2725,218.85790670763,5484798,313,10584.47,192.89960881367,4832521,264,10596.7225,182.57533591165,4579172,262,10591.6525,172.88930551677,4334162,240
3762.8045,10604.75,175.05071713147,4393773,242,10587.85,197.1339584996,4940177,273,10595.8775,173.60181825432,4353760,241,10585.7375,239.33689882259,5996586,372,10582.78,166.7472053657,4176684,237,10598.835,178.99023359643,4490149,250,10589.9625,402.67723917814,10093105,553,10589.54,193.86235237791,4858966,269,10594.1875,342.85902293121,8597190,468,10584.0475,182.82000718534,4579824,247,10588.2725,216.17497306572,5417561,316,10584.47,192.12941082548,4813226,253,10596.7225,182.61397073482,4580141,255,10591.6525,172.98918983605,4336666,252
3772.8119,10604.75,175.15577689243,4396410,243,10587.85,195.67130885874,4903523,258,10595.8775,173.33868974042,4347161,248,10585.7375,237.3052484534,5945683,361,10582.78,167.0495049505,4184256,235,10598.835,179.36028063462,4499432,253,10589.9625,402.34147217235,10084689,582,10589.54,192.68668209384,4829499,272,10594.1875,347.76681954138,8720253,482,10584.0475,183.00882200311,4584554,250,10588.2725,215.30792865408,5395832,304,10584.47,192.54111448188,4823540,258,10596.7225,182.34663689646,4573436,245,10591.6525,172.79528501336,4331805,251
3782.8194,10604.75,174.72219123506,4385527,241,10587.85,195.03611332801,4887605,269,10595.8775,173.47226763428,4350511,238,10585.7375,233.17796846937,5842274,347,10582.78,166.55964548068,4171986,229,10598.835,178.69835764969,4482827,248,10589.9625,400.44899261919,10037254,569,10589.54,192.41441908714,4822675,254,10594.1875,349.8666001994,8772905,478,10584.0475,182.11245060077,4562099,261,10588.2725,212.57200430949,5327267,301,10584.47,191.81757943478,4805414,278,10596.7225,182.32793748256,4572967,247,10591.6525,172.64920818541,4328143,262
3792.8268,10604.75,175.20338645418,4397605,251,10587.85,194.1110933759,4864424,271,10595.8775,173.29175804458,4345984,244,10585.7375,231.7339054081,5806093,341,10582.78,167.02415362504,4183621,234,10598.835,179.3212548832,4498453,246,10589.9625,401.11633752244,10053981,558,10589.54,191.54296999681,4800833,270,10594.1875,354.95437686939,8900481,486,10584.0475,182.5948664724,4574184,248,10588.2725,211.81680699094,5308341,298,10584.47,192.55991537602,4824011,260,10596.7225,182.27012479566,4571517,250,10591.6525,172.93378275958,4335277,265
3802.8343,10604.75,175.15426294821,4396372,245,10587.85,194.40933758979,4871898,262,10595.8775,173.60133976634,4353748,248,10585.7375,228.15749351427,5716486,332,10582.78,166.805772916,4178151,246,10598.835,179.01554651997,4490784,241,10589.9625,399.64887293038,10017199,559,10589.54,191.54616182573,4800913,279,10594.1875,357.71613160518,8969732,495,10584.0475,181.86156241268,4555814,263,10588.2725,210.01109293324,5263088,299,10584.47,191.95010378413,4808734,279,10596.7225,182.4722698457,4576587,247,10591.6525,172.87654074754,4333842,247
3812.8418,10604.75,175.27705179283,4399454,240,10587.85,192.94868316042,4835294,262,10595.8775,173.53510905539,4352087,250,10585.7375,226.49902215127,5674933,337,10582.78,167.0084637496,4183228,232,10598.835,179.47086024077,4502206,277,10589.9625,398.92523439058,9999061,558,10589.54,190.87507979572,4784093,274,10594.1875,361.98572283151,9076792,496,10584.0475,182.17017284739,4563545,259,10588.2725,209.1521088544,5241561,292,10584.47,192.33023311512,4818257,259,10596.7225,182.44037319086,4575787,251,10591.6525,172.91300011967,4334756,255
3822.8492,10604.75,175.01107569721,4392778,242,10587.85,192.7041500399,4829166,277,10595.8775,173.49914270904,4351185,239,10585.7375,223.11359010178,5590111,323,10582.78,166.6130629192,4173324,231,10598.835,178.94060432114,4488904,243,10589.9625,397.22222222222,9956375,555,10589.54,190.46816150654,4773894,268,10594.1875,362.60490528415,9092318,508,10584.0475,181.27978922997,4541240,253,10588.2725,207.10638043175,5190293,296,10584.47,191.86707648092,4806654,259,10596.7225,182.41377935489,4575120,249,10591.6525,172.64015317723,4327916,246
3832.8567,10604.75,175.31247011952,4400343,244,10587.85,191.95275339186,4810336,264,10595.8775,173.45292874517,4350026,244,10585.7375,221.86042706047,5558713,332,10582.78,166.95951772597,4182002,246,10598.835,179.43115682054,4501210,248,10589.9625,396.65158587672,9942072,542,10589.54,189.72765719757,4755334,257,10594.1875,366.92781655035,9200715,498,10584.0475,181.74671669794,4552937,249,10588.2725,206.64075655401,5178624,286,10584.47,192.47608973336,4821911,264,10596.7225,182.37881264702,4574243,243,10591.6525,173.11899158323,4339920,263
3842.8641,10604.75,175.10820717132,4395216,250,10587.85,192.02605746209,4812173,261,10595.8775,173.70409505961,4356325,252,10585.7375,218.97010576731,5486296,327,10582.78,166.77575055893,4177399,237,10598.835,178.9398070637,4488884,242,10589.9625,395.58663474965,9915379,551,10589.54,189.89802106607,4759604,266,10594.1875,367.94484546361,9226217,502,10584.0475,181.02419065107,4534837,251,10588.2725,204.81265711664,5132810,311,10584.47,191.76604662302,4804123,260,10596.7225,182.56660420238,4578953,267,10591.6525,172.91463560573,4334797,249
3852.8716,10604.75,175.21358565737,4397861,239,10587.85,190.93619313647,4784861,269,10595.8775,173.44654890546,4349866,246,10585.7375,217.60303332668,5452044,348,10582.78,167.0882705206,4185227,245,10598.835,179.33058279519,4498687,258,10589.9625,393.90325154598,9873185,538,10589.54,189.34104691989,4745644,275,10594.1875,370.93523429711,9301201,531,10584.0475,181.449443136,4545490,244,10588.2725,204.07090698695,5114221,281,10584.47,192.39154558518,4819793,264,10596.7225,182.14752202863,4568442,249,10591.6525,173.0257688779,4337583,261
3862.879,10604.75,175.08960159363,4394749,243,10587.85,190.86983240224,4783198,255,10595.8775,173.59735236652,4353648,254,10585.7375,214.59564957094,5376694,321,10582.78,166.51728680933,4170925,244,10598.835,178.9040102049,4487986,263,10589.9625,392.30867743866,9833217,538,10589.54,189.17969996808,4741600,254,10594.1875,371.16366899302,9306929,527,10584.0475,180.6904315197,4526476,247,10588.2725,202.49291728183,5074675,288,10584.47,191.54390866997,4798558,261,10596.7225,182.61058171524,4580056,319,10591.6525,172.84067972396,4332943,257
3872.8865,10604.75,175.15577689243,4396410,240,10587.85,189.89640861931,4758804,260,10595.8775,173.54914470274,4352439,237,10585.7375,213.2684494113,5343441,297,10582.78,167.10962951134,4185762,237,10598.835,179.41991549071,4500928,267,10589.9625,389.99050468781,9775112,548,10589.54,188.21564794127,4717437,257,10594.1875,374.07034895314,9379814,521,10584.0475,181.23875294399,4540212,243,10588.2725,201.87917481346,5059294,289,10584.47,192.37945074246,4819490,287,10596.7225,182.39173079223,4574567,249,10591.6525,173.26925685109,4343687,255
3882.894,10604.75,175.16115537849,4396545,237,10587.85,190.05071827614,4762671,252,10595.8775,173.42928346425,4349433,238,10585.7375,210.5888644981,5276304,305,10582.78,166.78788725647,4177703,253,10598.835,178.91664673523,4488303,253,10589.9625,388.54095352085,9738779,534,10589.54,188.18416852857,4716648,262,10594.1875,373.4509670987,9364283,518,10584.0475,180.59646321504,4524122,261,10588.2725,200.57898727106,5026710,271,10584.47,191.87186651764,4806774,268,10596.7225,182.58518400383,4579419,240,10591.6525,172.88822848937,4334135,257
3892.9014,10604.75,175.14398406375,4396114,242,10587.85,189.03655227454,4737256,268,10595.8775,173.65277722397,4355038,248,10585.7375,209.67711035721,5253460,300,10582.78,166.78293676142,4177579,237,10598.835,179.46639559914,4502094,247,10589.9625,386.02166367445,9675633,541,10589.54,187.6319422279,4702807,255,10594.1875,376.10783649053,9430904,540,10584.0475,180.80248293481,4529283,253,10588.2725,199.73959538726,5005674,297,10584.47,192.21563148651,4815386,269,10596.7225,182.3471552171,4573449,252,10591.6525,173.18484981451,4341571,251
3902.9089,10604.75,174.98589641434,4392146,235,10587.85,189.14445331205,4739960,259,10595.8775,173.65162087803,4355009,240,10585.7375,206.89111953702,5183657,297,10582.78,166.81140210795,4178292,241,10598.835,179.19999202743,4495411,251,10589.9625,383.99936165969,9624944,528,10589.54,187.45032716246,4698255,268,10594.1875,375.12331006979,9406217,527,10584.0475,180.21571993134,4514584,246,10588.2725,198.46227205618,4973663,265,10584.47,191.60825482995,4800170,251,10596.7225,182.56357402018,4578877,254,10591.6525,173.12744824285,4340132,260
3912.9163,10604.75,174.99243027888,4392310,236,10587.85,188.11209098164,4714089,250,10595.8775,173.58881933091,4353434,250,10585.7375,205.81125523848,5156601,297,10582.78,166.84190354519,4179056,232,10598.835,179.4024555529,4500490,252,10589.9625,380.18045082785,9529223,515,10589.54,187.18189435046,4691527,268,10594.1875,377.27720837488,9460226,531,10584.0475,180.42094127979,4519725,241,10588.2725,197.92023462751,4960079,283,10584.47,192.02331151206,4810568,271,10596.7225,182.12383876241,4567848,247,10591.6525,173.37680003191,4346383,255
3922.9238,10604.75,175.11374501992,4395355,239,10587.85,188.34592976856,4719949,255,10595.8775,173.57275010965,4353031,237,10585.7375,203.73350628617,5104543,291,10582.78,166.70193229,4175550,234,10598.835,178.98285896516,4489964,251,10589.9625,378.12698982645,9477753,522,10589.54,186.82177625279,4682501,258,10594.1875,376.28957128614,9435461,525,10584.0475,179.79022793501,4503925,243,10588.2725,196.7761861059,4931408,276,10584.47,191.61815423918,4800418,279,10596.7225,182.63231131135,4580601,262,10591.6525,173.05736168176,4338375,249
3932.9313,10604.75,174.90984063745,4390237,245,10587.85,187.67681564246,4703181,255,10595.8775,173.70253997368,4356286,250,10585.7375,202.7649171822,5080275,294,10582.78,166.96802139891,4182215,238,10598.835,179.54333094156,4504024,249,10589.9625,373.64799521245,9365487,523,10589.54,186.67243855729,4678758,250,10594.1875,378.52402791625,9491490,526,10584.0475,180.1791146062,4513667,248,10588.2725,196.2313554926,4917754,276,10584.47,192.15068657193,4813759,258,10596.7225,182.23770982018,4570704,246,10591.6525,173.68901830947,4354210,258
3942.9387,10604.75,175.18916334661,4397248,241,10587.85,187.60363128492,4701347,254,10595.8775,173.69416643407,4356076,249,10585.7375,200.77210137697,5030345,283,10582.78,166.83715266688,4178937,251,10598.835,179.2552818305,4496798,249,10589.9625,370.99265908638,9298931,512,10589.54,186.27018831791,4668676,262,10594.1875,376.57551345962,9442631,516,10584.0475,179.70631910902,4501823,247,10588.2725,195.29603766809,4894314,279,10584.47,191.64597636915,4801115,265,10596.7225,182.99824568398,4589779,248,10591.6525,173.31971757948,4344952,254
3952.9462,10604.75,175.02155378486,4393041,247,10587.85,187.05115722267,4687502,260,10595.8775,173.82842218589,4359443,247,10585.7375,200.02889642786,5011724,290,10582.78,166.89332481635,4180344,228,10598.835,179.59160487922,4505235,248,10589.9625,365.88230600439,9170840,512,10589.54,186.1265560166,4665076,259,10594.1875,378.93770687936,9501863,517,10584.0475,180.04031775179,4510190,247,10588.2725,194.77838075097,4881341,274,10584.47,192.04247165895,4811048,262,10596.7225,182.55559985647,4578677,255,10591.6525,173.69340619889,4354320,250
3962.9536,10604.75,175.04135458167,4393538,239,10587.85,186.92577813248,4684360,252,10595.8775,173.62789584912,4354414,242,10585.7375,198.00542805827,4961026,275,10582.78,166.7712392207,4177286,249,10598.835,179.10101251694,4492928,245,10589.9625,362.2566128067,9079962,520,10589.54,185.67451324609,4653746,250,10594.1875,376.92390827517,9451367,530,10584.0475,179.48956129496,4496393,257,10588.2725,194.04050117713,4862849,276,10584.47,191.58246846559,4799524,257,10596.7225,182.90215701128,4587369,249,10591.6525,173.2972595636,4344389,245
3972.9611,10604.75,174.91103585657,4390267,242,10587.85,186.42837190742,4671895,277,10595.8775,173.69887156585,4356194,236,10585.7375,197.24282578328,4941919,280,10582.78,166.90226764612,4180568,273,10598.835,180.41409551144,4525868,252,10589.9625,356.04775583483,8924337,489,10589.54,185.57037982764,4651136,258,10594.1875,378.25862412762,9484835,550,10584.0475,179.83445770628,4505033,241,10588.2725,193.39990423367,4846795,270,10584.47,191.86060993134,4806492,265,10596.7225,182.25206331486,4571064,246,10591.6525,173.66388767003,4353580,252
3982.9686,10604.75,175.06988047809,4394254,243,10587.85,186.21408619314,4666525,250,10595.8775,173.63591052275,4354615,239,10585.7375,195.38435442028,4895355,276,10582.78,166.80469498563,4178124,236,10598.835,183.2915171809,4598051,263,10589.9625,352.23742270098,8828831,469,10589.54,185.14562719438,4640490,258,10594.1875,375.60773678963,9418364,530,10584.0475,179.2460580416,4490293,253,10588.2725,192.44838593831,4822949,272,10584.47,191.53776145617,4798404,265,10596.7225,182.90431003549,4587423,268,10591.6525,173.37017830787,4346217,245
3992.976,10604.75,174.79856573705,4387444,241,10587.85,185.77090981644,4655419,262,10595.8775,174.42940308625,4374515,242,10585.7375,194.54575932948,4874344,277,10582.78,166.93995528585,4181512,238,10598.835,191.69564697441,4808877,278,10589.9625,346.22816676641,8678209,487,10589.54,185.10405362273,4639448,249,10594.1875,377.35026919242,9462058,533,10584.0475,179.50373238593,4496748,248,10588.2725,192.09684370137,4814139,272,10584.47,191.97832508383,4809441,259,10596.7225,182.98536740959,4589456,258,10591.6525,174.05708245243,4363437,243
4002.9835,10604.75,175.32047808765,4400544,247,10587.85,185.84728651237,4657333,261,10595.8775,177.36704015312,4448188,248,10585.7375,193.11370983836,4838464,274,10582.78,167.06810923028,4184722,249,10598.835,201.34895957905,5051040,280,10589.9625,342.63367245163,8588113,472,10589.54,184.74748643473,4630511,262,10594.1875,375.27720837488,9410076,533,10584.0475,179.09508602451,4486511,245,10588.2725,191.51374645864,4799526,266,10584.47,191.63543828836,4800851,269,10596.7225,187.53486703082,4703562,271,10591.6525,173.57086441422,4351248,265
4012.9909,10604.75,174.98438247012,4392108,239,10587.85,185.56867517957,4650351,248,10595.8775,184.64296822042,4630661,260,10585.7375,192.65168629016,4826888,277,10582.78,167.01077930374,4183286,236,10598.835,213.27923941641,5350323,302,10589.9625,336.07273089966,8423663,478,10589.54,184.94310564954,4635414,263,10594.1875,376.55234297109,9442050,545,10584.0475,179.29308211249,4491471,248,10588.2725,191.08299748613,4788731,259,10584.47,192.04015647453,4810990,260,10596.7225,196.28200629959,4922949,277,10591.6525,174.28700785831,4369201,253
4022.9984,10604.75,175.24920318725,4398755,240,10587.85,185.58383878691,4650731,251,10595.8775,193.36432872124,4849384,277,10585.7375,191.04146876871,4786544,267,10582.78,167.33643404663,4191443,244,10598.835,224.58275532169,5633883,322,10589.9625,332.2626770397,8328164,469,10589.54,184.36227258219,4620856,252,10594.1875,373.68997008973,9370276,534,10584.0475,179.00155682408,4484168,245,10588.2725,190.61501935278,4777003,276,10584.47,191.53033689925,4798218,259,10596.7225,209.73107132889,5260265,284,10591.6525,176.24520323906,4418291,253
4033.0058,10604.75,174.93876494024,4390963,253,10587.85,185.24684756584,4642286,250,10595.8775,203.99318154631,5115945,292,10585.7375,190.38910397126,4770199,273,10582.78,166.93013414245,4181266,238,10598.835,237.07944670334,5947375,335,10589.9625,325.41727508478,8156584,485,10589.54,184.75211458666,4630627,257,10594.1875,374.91469591226,9400986,525,10584.0475,179.04247335436,4485193,255,10588.2725,189.8119787718,4756878,256,10584.47,192.04402842089,4811087,252,10596.7225,223.7242135481,5611227,333,10591.6525,182.71347082054,4580444,270
4043.0133,10604.75,175.35342629482,4401371,233,10587.85,185.16508379888,4640237,255,10595.8775,214.11124845488,5369696,311,10585.7375,189.18323687887,4739986,265,10582.78,167.17741935484,4187460,243,10598.835,247.8404289245,6217325,364,10589.9625,322.1206064233,8073953,445,10589.54,184.27717044366,4618723,264,10594.1875,371.58987038883,9317616,531,10584.0475,178.40736896731,4469283,246,10588.2725,189.44766769083,4747748,267,10584.47,191.7703177391,4804230,270,10596.7225,240.02416171604,6020046,352,10591.6525,191.1899158323,4792940,291
4053.0208,10604.75,174.98593625498,4392147,242,10587.85,185.05403032722,4637454,248,10595.8775,225.36795725507,5652003,319,10585.7375,188.44777489523,4721559,267,10582.78,167.15091025232,4186796,250,10598.835,259.98389539983,6521956,377,10589.9625,315.86538998604,7917166,433,10589.54,184.50989466965,4624556,251,10594.1875,372.85180458624,9349259,543,10584.0475,178.67901480979,4476088,241,10588.2725,188.84086828139,4732541,280,10584.47,192.31358773751,4817840,259,10596.7225,254.82899405925,6391366,371,10591.6525,202.11683752842,5066867,302
4063.0282,10604.75,175.44486055777,4403666,251,10587.85,184.97210694334,4635401,254,10595.8775,235.15024522509,5897333,337,10585.7375,187.40079824386,4695327,272,10582.78,167.45732194187,4194471,235,10598.835,269.69584628877,6765590,396,10589.9625,312.37243167764,7829615,438,10589.54,184.01747526333,4612214,263,10594.1875,370.23493519442,9283641,512,10584.0475,178.55977805277,4473101,243,10588.2725,188.52076932285,4724519,264,10584.47,192.28836021076,4817208,256,10596.7225,271.33886208684,6805450,406,10591.6525,212.33136543141,5322935,304
4073.0357,10604.75,175.21478087649,4397891,244,10587.85,184.9572226656,4635028,262,10595.8775,245.67203636509,6161209,365,10585.7375,186.93901416883,4683757,255,10582.78,167.36649632705,4192196,242,10598.835,280.48273937655,7036190,405,10589.9625,306.26132056653,7676440,412,10589.54,184.27768911586,4618736,255,10594.1875,370.63581256231,9293693,525,10584.0475,178.49866272804,4471570,237,10588.2725,187.98104624716,4710993,264,10584.47,192.19156155197,4814783,267,10596.7225,284.62900203341,7138780,415,10591.6525,223.93765208026,5613893,334
4083.0431,10604.75,175.5964940239,4407472,249,10587.85,184.58371907422,4625668,255,10595.8775,253.96060448981,6369078,378,10585.7375,186.01660347236,4660646,277,10582.78,167.55960555733,4197033,236,10598.835,288.84118631906,7245870,432,10589.9625,302.79884300818,7589653,418,10589.54,183.63669007341,4602670,249,10594.1875,367.40666001994,9212722,514,10584.0475,178.35930701369,4468079,236,10588.2725,187.91935676948,4709447,265,10584.47,192.38064825164,4819520,261,10596.7225,299.73888600933,7517751,429,10591.6525,234.21480713232,5871531,342
4093.0506,10604.75,175.26442231076,4399137,236,10587.85,184.71707901038,4629010,262,10595.8775,263.8064914869,6616003,401,10585.7375,185.56950708441,4649444,261,10582.78,167.31826892367,4190988,236,10598.835,298.6790241569,7492662,440,10589.9625,297.36927987233,7453561,428,10589.54,184.06986115544,4613527,255,10594.1875,368.13076769691,9230879,516,10584.0475,178.4769071095,4471025,253,10588.2725,187.28981285663,4693670,255,10584.47,192.45748842408,4821445,254,10596.7225,311.50875164467,7812951,464,10591.6525,245.55590570027,6155841,362
