Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R
"Ms",,,,,,,,,,,,,,,,,,,,,,,,
3942.9387,2614.113125,203.55085053942,5037680,274,2614.43,200.89423076923,4972534,285,2614.535625,208.49218276573,5160807,300,2614.113125,202.59493312861,5014022,275,2612.95125,170.2747190557,4212256,228,2615.48625,204.96179630078,5075264,276
3952.9462,2614.113125,202.73025172734,5017371,278,2614.43,199.44695378151,4936711,269,2614.535625,207.41267725124,5134086,280,2614.113125,201.86936845933,4996065,287,2612.95125,169.76728110599,4199703,225,2615.48625,203.20345690978,5031724,274
3962.9536,2614.113125,202.48058507414,5011192,299,2614.43,198.48775856496,4912969,268,2614.535625,206.44552175494,5110146,275,2614.113125,201.00153541557,4974587,272,2612.95125,169.81235346431,4200818,238,2615.48625,202.04636136015,5003072,279
3972.9611,2614.113125,201.8368418926,4995260,268,2614.43,197.21400290886,4881441,271,2614.535625,205.20405607401,5079416,277,2614.113125,200.32263929856,4957785,294,2612.95125,169.4272778721,4191292,243,2615.48625,200.50860188999,4964994,271
3982.9686,2614.113125,201.57735666088,4988838,278,2614.43,196.18442954105,4855957,275,2614.535625,204.54203530885,5063029,269,2614.113125,199.39375328296,4934796,272,2612.95125,169.42970329048,4191352,240,2615.48625,199.40331960262,4937625,269
3992.976,2614.113125,200.91272374641,4972389,266,2614.43,195.20616515837,4831743,277,2614.535625,203.7661697572,5043824,282,2614.113125,199.1522485757,4928819,285,2612.95125,169.22047053117,4186176,235,2615.48625,198.21815685324,4908278,292
4002.9835,2614.113125,200.57068972484,4963924,305,2614.43,194.35774886878,4810743,268,2614.535625,202.99587928736,5024757,271,2614.113125,198.14921815023,4903995,287,2612.95125,169.18837416121,4185382,237,2615.48625,197.09797270011,4880540,266
4012.9909,2614.113125,199.85587296456,4946233,271,2614.43,193.15267453135,4780915,262,2614.535625,201.39934553388,4985238,264,2614.113125,197.21253383975,4880813,277,2612.95125,168.64993127981,4172062,228,2615.48625,195.5409498425,4841985,278
4022.9984,2614.113125,199.73780758819,4943311,265,2614.43,192.24979799612,4758567,268,2614.535625,200.80458934271,4970516,267,2614.113125,196.5304052689,4863931,270,2612.95125,168.68400840812,4172905,231,2615.48625,194.4064695905,4813893,270
4033.0058,2614.113125,199.15487494444,4928884,291,2614.43,191.12855526826,4730814,253,2614.535625,200.11667272654,4953488,265,2614.113125,195.90718816922,4848507,262,2612.95125,168.33398011157,4164246,241,2615.48625,193.33725062596,4787417,262
4043.0133,2614.113125,198.74576750576,4918759,274,2614.43,190.30623787977,4710460,255,2614.535625,199.4685896659,4937446,281,2614.113125,195.32425552548,4834080,264,2612.95125,168.28890775325,4163131,240,2615.48625,192.39152734028,4763999,258
4053.0208,2614.113125,198.50947513031,4912911,270,2614.43,189.44323691015,4689099,263,2614.535625,198.68197794207,4917975,263,2614.113125,194.77958705402,4820600,267,2612.95125,168.03379416283,4156820,234,2615.48625,191.31766416283,4737408,270
4063.0282,2614.113125,198.3623176694,4909269,266,2614.43,188.79298642534,4673004,258,2614.535625,197.80757887933,4896331,261,2614.113125,194.12053012243,4804289,266,2612.95125,168.05457191366,4157334,230,2615.48625,190.51591147726,4717555,256
4073.0357,2614.113125,197.81619459372,4895753,261,2614.43,188.37564641241,4662674,267,2614.535625,197.11562234881,4879203,272,2614.113125,193.54887066144,4790141,257,2612.95125,167.71404317245,4148910,227,2615.48625,189.45347710201,4691247,278
4083.0431,2614.113125,197.40373348418,4885545,267,2614.43,187.47604234001,4640407,248,2614.535625,196.92962469196,4874599,279,2614.113125,193.12857085135,4779739,263,2612.95125,167.77637642493,4150452,244,2615.48625,188.77348356353,4674409,263
4093.0506,2614.113125,197.28312255041,4882560,284,2614.43,186.81221719457,4623976,256,2614.535625,195.88619561265,4848771,273,2614.113125,192.68948240333,4768872,273,2612.95125,167.49886813809,4143587,229,2615.48625,187.82291414264,4650871,263
4103.0581,2614.113125,196.90823871672,4873282,267,2614.43,186.14322074984,4607417,260,2614.535625,195.68763382216,4843856,270,2614.113125,192.33750858621,4760161,277,2612.95125,167.68231061525,4148125,223,2615.48625,187.21726839512,4635874,261
4113.0655,2614.113125,196.78702169785,4870282,272,2614.43,185.37786845507,4588473,252,2614.535625,195.12087423747,4829827,271,2614.113125,191.89260172128,4749150,261,2612.95125,167.31845743391,4139124,224,2615.48625,186.20487036588,4610805,256
4123.073,2614.113125,196.4385227686,4861657,262,2614.43,184.84348739496,4575246,249,2614.535625,194.84195855048,4822923,266,2614.113125,191.43698735302,4737874,261,2612.95125,167.36797639259,4140349,225,2615.48625,185.4488328891,4592084,254
4133.0804,2614.113125,196.28263768233,4857799,270,2614.43,184.46751777634,4565940,245,2614.535625,194.10233103058,4804615,261,2614.113125,190.93741161259,4725510,267,2612.95125,167.27884226696,4138144,232,2615.48625,184.82259106696,4576577,252
4143.0879,2614.113125,196.16412784355,4854866,268,2614.43,183.76555429864,4548565,245,2614.535625,193.73772876015,4795590,266,2614.113125,190.68923996929,4719368,266,2612.95125,167.44712587921,4142307,225,2615.48625,184.11658993619,4559095,264
4153.0953,2614.113125,195.87999515132,4847834,265,2614.43,183.41770361991,4539955,261,2614.535625,193.27673413324,4784179,257,2614.113125,190.26772798901,4708936,267,2612.95125,167.27023203169,4137931,232,2615.48625,183.63391486956,4547143,239
4163.1028,2614.113125,195.70649319164,4843540,278,2614.43,182.88114091791,4526674,245,2614.535625,193.24950511049,4783505,264,2614.113125,189.81821487737,4697811,264,2612.95125,167.13966367532,4134701,237,2615.48625,183.02944027138,4532175,266
4173.1103,2614.113125,195.45783668027,4837386,270,2614.43,182.37249515191,4514084,257,2614.535625,192.24514200299,4758644,253,2614.113125,189.6272172613,4693084,271,2612.95125,166.89008812354,4128527,227,2615.48625,182.52148453275,4519597,262
4183.1177,2614.113125,195.10101418239,4828555,265,2614.43,181.53244182288,4493291,249,2614.535625,192.18264452794,4757097,259,2614.113125,188.94359368055,4676165,257,2612.95125,166.98532621877,4130883,257,2615.48625,181.87888700428,4503685,257
4193.1252,2614.113125,194.93603781971,4824472,265,2614.43,181.54852133161,4493689,246,2614.535625,191.54445925746,4741300,256,2614.113125,188.77445553356,4671979,267,2612.95125,166.70579674994,4123968,232,2615.48625,181.33874485098,4490310,247
4203.1326,2614.113125,194.91086508546,4823849,302,2614.43,181.15077569489,4483844,247,2614.535625,191.83133357573,4748401,258,2614.113125,188.55242636066,4666484,263,2612.95125,166.8579109063,4127731,222,2615.48625,180.81774493175,4477409,255
4213.1401,2614.113125,194.88185381228,4823131,285,2614.43,180.98194085326,4479665,250,2614.535625,191.15521350947,4731665,262,2614.113125,188.24146430159,4658788,250,2612.95125,166.81534481365,4126678,232,2615.48625,180.29367579356,4464432,258
4223.1476,2614.113125,194.42890621843,4811921,270,2614.43,180.34768907563,4463966,247,2614.535625,190.87819658223,4724808,266,2614.113125,188.06448745404,4654408,262,2612.95125,166.7786805724,4125771,252,2615.48625,179.85655439787,4453608,254
4233.155,2614.113125,195.03228413269,4826854,264,2614.43,180.23626373626,4461208,235,2614.535625,190.60227043187,4717978,264,2614.113125,187.79251686937,4647677,275,2612.95125,166.67879375859,4123300,222,2615.48625,179.85191018496,4453493,240
4243.1625,2614.113125,194.40151117217,4811243,262,2614.43,179.77007918552,4449669,238,2614.535625,190.36936936937,4712213,260,2614.113125,187.61473190836,4643277,260,2612.95125,166.79222249171,4126106,227,2615.48625,178.96183668524,4431453,254
4253.1699,2614.113125,194.29871914017,4808699,259,2614.43,179.64431157078,4446556,242,2614.535625,189.67607966711,4695052,250,2614.113125,187.22453432462,4633620,251,2612.95125,166.74816072439,4125016,225,2615.48625,178.83321217995,4428268,246
4263.1774,2614.113125,193.94613923795,4799973,259,2614.43,178.98432449903,4430220,250,2614.535625,189.77061366299,4697392,259,2614.113125,187.04000161623,4629053,258,2612.95125,166.61957312636,4121835,226,2615.48625,178.04341329456,4408711,243
4273.1849,2614.113125,194.19681603297,4806177,265,2614.43,179.02755332902,4431290,238,2614.535625,189.12281339636,4681357,252,2614.113125,186.80011313588,4623116,253,2612.95125,166.68061282238,4123345,242,2615.48625,178.32893142719,4415781,247
4283.1923,2614.113125,193.84274112085,4797414,258,2614.43,178.67715740142,4422617,247,2614.535625,189.13505433685,4681660,269,2614.113125,186.7458483171,4621773,267,2612.95125,166.65728838225,4122768,228,2615.48625,177.50694612713,4395427,247
4293.1998,2614.113125,193.89066224898,4798600,263,2614.43,178.25686813187,4412214,242,2614.535625,188.67034298873,4670157,269,2614.113125,186.53218311851,4616485,260,2612.95125,166.47214811222,4118188,235,2615.48625,177.34476213553,4391411,270
4303.2072,2614.113125,193.61780273951,4791847,263,2614.43,177.92445054945,4403986,245,2614.535625,188.50353492506,4666028,251,2614.113125,186.26530364863,4609880,260,2612.95125,166.35669819711,4115332,232,2615.48625,176.83886600436,4378884,241
4313.2147,2614.113125,193.63303567821,4792224,270,2614.43,177.70968002586,4398670,236,2614.535625,188.03486446087,4654427,258,2614.113125,185.9659380177,4602471,248,2612.95125,166.35451532056,4115278,226,2615.48625,176.72138761005,4375975,253
4323.2221,2614.113125,193.4522606974,4787750,275,2614.43,177.472083064,4392789,245,2614.535625,187.99838403426,4653524,252,2614.113125,185.90023839347,4600845,254,2612.95125,166.34008408117,4114921,231,2615.48625,176.12967450125,4361323,254
4333.2296,2614.113125,193.60665077377,4791571,280,2614.43,177.40497737557,4391128,241,2614.535625,187.70044035067,4646149,251,2614.113125,185.64144005818,4594440,258,2612.95125,166.32516775811,4114552,241,2615.48625,176.0014134561,4358147,262
4343.2371,2614.113125,193.42102711221,4786977,272,2614.43,176.85257756949,4377455,236,2614.535625,187.52397689169,4641781,267,2614.113125,185.65315770334,4594730,274,2612.95125,166.28789716226,4113630,226,2615.48625,175.62119376464,4348732,231
4353.2445,2614.113125,193.62394440179,4791999,270,2614.43,176.91798642534,4379074,240,2614.535625,187.15081000283,4632544,243,2614.113125,185.40765283446,4588654,245,2612.95125,166.18364459536,4111051,225,2615.48625,175.67611663032,4350092,236
4363.252,2614.113125,193.32716473393,4784654,257,2614.43,176.51676632191,4369143,243,2614.535625,187.24829313619,4634957,262,2614.113125,185.47100892965,4590222,247,2612.95125,166.14322095562,4110051,225,2615.48625,175.14183022373,4336862,240
4373.2594,2614.113125,193.52600105055,4789575,259,2614.43,176.62059631545,4371713,237,2614.535625,186.9168585626,4626753,258,2614.113125,185.38817730009,4588172,252,2612.95125,166.29072681704,4113700,227,2615.48625,175.01611339956,4333749,235
4383.2669,2614.113125,193.32300294961,4784551,263,2614.43,176.15315934066,4360143,234,2614.535625,186.86648083061,4625506,251,2614.113125,185.41399652511,4588811,254,2612.95125,166.32161047781,4114464,236,2615.48625,174.45371940877,4319823,245
4393.2744,2614.113125,193.45892763344,4787915,279,2614.43,176.08257918552,4358396,241,2614.535625,186.40492061568,4614081,251,2614.113125,184.92399692917,4576684,251,2612.95125,166.21384105425,4111798,233,2615.48625,174.47694047331,4320398,239
4403.2818,2614.113125,193.00226271769,4776613,267,2614.43,175.8806561086,4353398,237,2614.535625,186.38698339595,4613637,262,2614.113125,184.98472665562,4578187,258,2612.95125,166.30600695287,4114078,235,2615.48625,173.93122526452,4306885,240
4413.2893,2614.113125,193.59347852439,4791245,264,2614.43,175.71473012282,4349291,241,2614.535625,185.98800145437,4603761,252,2614.113125,184.76908157905,4572850,249,2612.95125,166.17212385803,4110766,230,2615.48625,173.99281156611,4308410,235
4423.2967,2614.113125,193.17394642208,4780862,259,2614.43,175.47975921138,4343475,234,2614.535625,185.86918757322,4600820,245,2614.113125,184.97850418199,4578033,245,2612.95125,166.09887622282,4108954,243,2615.48625,173.8249737501,4304254,239
4433.3042,2614.113125,193.42846175603,4787161,261,2614.43,175.54597608274,4345114,244,2614.535625,185.72851775542,4597338,250,2614.113125,184.54551699059,4567317,267,2612.95125,166.37165494381,4115702,226,2615.48625,173.84738712543,4304809,258
4443.3116,2614.113125,193.28001131359,4783487,273,2614.43,175.18386393019,4336151,239,2614.535625,185.60521956935,4594286,242,2614.113125,184.79776960685,4573560,256,2612.95125,166.02607324764,4107153,229,2615.48625,173.24792020031,4289965,247
4453.3191,2614.113125,193.35936805528,4785451,292,2614.43,175.19743859082,4336487,238,2614.535625,185.59968488668,4594149,252,2614.113125,184.39738979353,4563651,249,2612.95125,166.15611609669,4110370,239,2615.48625,173.22792989258,4289470,230
4463.3266,2614.113125,193.47448381753,4788300,259,2614.43,174.74797996122,4325362,233,2614.535625,185.08556538601,4581423,250,2614.113125,184.64293506808,4569728,254,2612.95125,166.0892958202,4108717,230,2615.48625,172.7667393587,4278050,240
4473.334,2614.113125,193.5126267728,4789244,254,2614.43,174.78417905624,4326258,236,2614.535625,185.48725407021,4591366,244,2614.113125,184.53319326033,4567012,245,2612.95125,166.12430269221,4109583,237,2615.48625,172.82097568856,4279393,240
4483.3415,2614.113125,193.17479494121,4780883,276,2614.43,174.77993697479,4326153,242,2614.535625,185.15056760797,4583032,252,2614.113125,184.58018505798,4568175,249,2612.95125,166.06564799095,4108132,223,2615.48625,172.71973184719,4276886,239
4493.3489,2614.113125,193.50309103398,4789008,263,2614.43,174.59514382676,4321579,237,2614.535625,185.23366864623,4585089,249,2614.113125,184.49957574043,4566180,261,2612.95125,166.25171800469,4112735,231,2615.48625,172.54979403925,4272678,239
4503.3564,2614.113125,193.40846094792,4786666,256,2614.43,174.57470103426,4321073,234,2614.535625,185.12337898437,4582359,240,2614.113125,184.62257060891,4569224,261,2612.95125,165.9146656965,4104397,232,2615.48625,172.27073742024,4265768,264
4513.3639,2614.113125,193.62495454362,4792024,267,2614.43,174.31763089851,4314710,238,2614.535625,184.93180624571,4577617,266,2614.113125,184.23342357267,4559593,252,2612.95125,166.21428571429,4111809,231,2615.48625,172.15737824085,4262961,232
4523.3713,2614.113125,193.34280172936,4785041,273,2614.43,174.24987879767,4313033,243,2614.535625,184.96679190401,4578483,254,2614.113125,184.5586488343,4567642,263,2612.95125,166.01786724877,4106950,231,2615.48625,172.19271464341,4263836,251
4533.3788,2614.113125,193.74766657239,4795061,273,2614.43,174.27844214609,4313740,235,2614.535625,184.8058821153,4574500,248,2614.113125,184.25083841771,4560024,248,2612.95125,166.27087880993,4113209,229,2615.48625,171.89366771666,4256431,232
4543.3862,2614.113125,193.60871146309,4791622,261,2614.43,174.01276664512,4307164,229,2614.535625,184.41833313134,4564907,272,2614.113125,184.40373348418,4563808,260,2612.95125,166.10873959091,4109198,234,2615.48625,171.74783943139,4252820,262
4553.3937,2614.113125,193.77158673078,4795653,258,2614.43,174.09752747253,4309262,238,2614.535625,184.6451743223,4570522,259,2614.113125,184.33439734939,4562092,248,2612.95125,166.33701188455,4114845,225,2615.48625,171.88530813343,4256224,252
4563.4012,2614.113125,193.76075801043,4795385,264,2614.43,173.90263413058,4304438,229,2614.535625,184.41506080071,4564826,251,2614.113125,184.33694290678,4562155,253,2612.95125,165.99126849382,4106292,235,2615.48625,171.72554720943,4252268,242
4573.4086,2614.113125,193.83272051396,4797166,291,2614.43,174.01676632191,4307263,239,2614.535625,184.69664283117,4571796,248,2614.113125,184.38579336539,4563364,246,2612.95125,166.44567062818,4117533,230,2615.48625,171.61695339633,4249579,236
4583.4161,2614.113125,193.8982585155,4798788,266,2614.43,173.73529411765,4300296,232,2614.535625,184.34941219246,4563201,251,2614.113125,184.37439896562,4563082,245,2612.95125,166.04867006225,4107712,228,2615.48625,171.27106049592,4241014,237
4593.4235,2614.113125,193.99802012203,4801257,269,2614.43,173.72474951519,4300035,236,2614.535625,184.36613743789,4563615,250,2614.113125,184.08808436705,4555996,256,2612.95125,166.23676125798,4112365,237,2615.48625,171.22538567159,4239883,227
4603.431,2614.113125,193.94278556709,4799890,262,2614.43,173.71557853911,4299808,236,2614.535625,184.29564093241,4561870,257,2614.113125,184.37625762657,4563128,251,2612.95125,166.08707252001,4108662,243,2615.48625,171.29581616994,4241627,244
4613.4384,2614.113125,194.20788718736,4806451,264,2614.43,173.50105042017,4294498,243,2614.535625,184.63604411587,4570296,270,2614.113125,184.36930785082,4562956,256,2612.95125,166.32718894009,4114602,228,2615.48625,171.04494790405,4235415,247
4623.4459,2614.113125,194.0569315932,4802715,261,2614.43,173.58956851972,4296689,239,2614.535625,184.15929382297,4558495,254,2614.113125,184.20000808114,4558766,261,2612.95125,166.07805804835,4108439,223,2615.48625,170.90711574186,4232002,232
4633.4534,2614.113125,194.18877530405,4805978,271,2614.43,173.41083548804,4292265,229,2614.535625,184.54526724034,4568049,248,2614.113125,184.29989090468,4561238,248,2612.95125,166.44203250061,4117443,229,2615.48625,170.84367175511,4230431,244
4643.4608,2614.113125,194.31193179522,4809026,266,2614.43,173.46998222366,4293729,233,2614.535625,184.18458368683,4559121,248,2614.113125,184.25128288012,4560035,247,2612.95125,166.18861670305,4111174,223,2615.48625,170.76245860593,4228420,230
4653.4683,2614.113125,194.5511737848,4814947,259,2614.43,173.33116515837,4290293,236,2614.535625,184.3191936331,4562453,253,2614.113125,184.40934987272,4563947,258,2612.95125,166.39162422185,4116196,246,2615.48625,170.73976253938,4227858,239
4663.4757,2614.113125,194.51480867914,4814047,260,2614.43,173.39568519716,4291890,237,2614.535625,184.24586918757,4560638,253,2614.113125,184.37641924926,4563132,251,2612.95125,166.12147303743,4109513,229,2615.48625,170.51764800905,4222358,237
4673.4832,2614.113125,194.54418360338,4814774,263,2614.43,173.13821105365,4285517,231,2614.535625,184.31676968448,4562393,247,2614.113125,184.32417471413,4561839,245,2612.95125,166.4497534158,4117634,246,2615.48625,170.6230514498,4224968,228
